Strategy,Direction,EntryTime,ExitTime,EntryBarIndex,ExitBarIndex,EntryPrice,ExitPrice,BarsHeld,PnL,GrossPoints,NetPoints,GrossCurrency,NetCurrency,TotalCostCurrency,SlippageCostCurrency,SpreadCostCurrency,CommissionCostCurrency,Quantity,MFE,MAE,EntryReason,ExitReason,StopPrice,TargetPrice,RMultiple,RiskPoints,MAEPoints,MFEPoints,MAER,MFER,BestFavorablePrice,WorstAdversePrice,HitHalfR,HitOneR,HitOneAndHalfR,HitTwoR,HitThreeR,HitMinusHalfR,HitMinusOneR,BarsToHalfR,BarsToOneR,BarsToOneAndHalfR,BarsToTwoR,BarsToThreeR,BarsToMinusHalfR,BarsToMinusOneR
TradingBrain.EMA,Short,2025-10-15 11:40:00,2025-10-15 11:50:00,23255,23257,25425.25,25369.5,2,55.75,55.75,54.38,111.5,108.76,2.74,1,0.5,1.24,1,83.75,-0.75,"EMA cross + swing rompido com volume","RSI sobrevendido",25479.65356429,0,1.02474903,54.40356429,0.75,83.75,0.01378586,1.5394212,25341.5,25426,true,true,true,false,false,false,false,1,2,2,,,,
TradingBrain.EMA,Short,2025-10-15 13:00:00,2025-10-15 13:05:00,23271,23272,25316.25,25255.75,1,60.5,60.5,59.13,121,118.26,2.74,1,0.5,1.24,1,75.25,-6.5,"EMA cross + swing rompido com volume","RSI sobrevendido",25375.45159994,0,1.02193184,59.20159994,6.5,75.25,0.10979433,1.27108051,25241,25322.75,true,true,false,false,false,false,false,1,1,,,,,
TradingBrain.EMA,Short,2025-10-15 13:10:00,2025-10-15 13:15:00,23273,23274,25168.5,25197.5,1,-29,-29,-30.37,-58,-60.74,2.74,1,0.5,1.24,1,40,-47.5,"EMA cross + swing rompido com volume","RSI sobrevendido",25237.7777826,0,-0.41860462,69.2777826,47.5,40,0.6856455,0.57738569,25128.5,25216,true,false,false,false,false,true,false,1,,,,,1,
TradingBrain.EMA,Short,2025-10-15 15:50:00,2025-10-15 15:55:00,23305,23306,25326,25389.75,1,-63.75,-63.75,-65.12,-127.5,-130.24,2.74,1,0.5,1.24,1,14.75,-70,"EMA cross + swing rompido com volume","Stop short",25375.87145,0,-1.27828647,49.87145,70,14.75,1.40360868,0.2957604,25311.25,25396,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Long,2025-10-16 10:35:00,2025-10-16 11:20:00,23518,23527,25590.75,25550.25,9,-40.5,-40.5,-41.87,-81,-83.74,2.74,1,0.5,1.24,1,54,-51.75,"EMA cross + swing rompido com volume","Perdeu EMA21",25533.54829159,0,-0.70802081,57.20170841,51.75,54,0.90469326,0.94402775,25644.75,25539,true,false,false,false,false,true,false,1,,,,,4,
TradingBrain.EMA,Short,2025-10-16 11:40:00,2025-10-16 12:30:00,23531,23541,25463.5,25232,10,231.5,231.5,230.13,463,460.26,2.74,1,0.5,1.24,1,244.5,-20.5,"EMA cross + swing rompido com volume","RSI sobrevendido",25531.12852958,0,3.42311154,67.62852958,20.5,244.5,0.30312651,3.61533811,25219,25484,true,true,true,true,true,false,false,1,7,8,10,10,,
TradingBrain.EMA,Short,2025-10-16 14:10:00,2025-10-16 14:55:00,23561,23570,25173.5,25263.25,9,-89.75,-89.75,-91.12,-179.5,-182.24,2.74,1,0.5,1.24,1,65.25,-93.25,"EMA cross + swing rompido com volume","Stop short",25262.13455098,0,-1.01258481,88.63455098,93.25,65.25,1.0520728,0.7361689,25108.25,25266.75,true,false,false,false,false,true,true,1,,,,,6,9
TradingBrain.EMA,Long,2025-10-17 09:50:00,2025-10-17 10:35:00,23785,23794,25313.25,25273,9,-40.25,-40.25,-41.62,-80.5,-83.24,2.74,1,0.5,1.24,1,112.5,-72,"EMA cross + swing rompido com volume","Perdeu EMA21",25231.92970895,0,-0.49495642,81.32029105,72,112.5,0.88538788,1.38341856,25425.75,25241.25,true,true,false,false,false,true,false,1,4,,,,2,
TradingBrain.EMA,Long,2025-10-17 15:10:00,2025-10-17 15:55:00,23849,23858,25511.75,25453.5,9,-58.25,-58.25,-59.62,-116.5,-119.24,2.74,1,0.5,1.24,1,5.5,-67.25,"EMA cross + swing rompido com volume","Stop long",25459.38931971,0,-1.112476,52.36068029,67.25,5.5,1.2843607,0.10504065,25517.25,25444.5,false,false,false,false,false,true,true,,,,,,3,4
TradingBrain.EMA,Long,2025-10-21 15:50:00,2025-10-21 15:55:00,24061,24062,25795.25,25756.25,1,-39,-39,-40.37,-78,-80.74,2.74,1,0.5,1.24,1,0,-44,"EMA cross + swing rompido com volume","Stop long",25773.59074381,0,-1.80061585,21.65925619,44,0,2.03146404,0,25795,25751.25,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Short,2025-10-21 16:00:00,2025-10-21 18:25:00,24063,24080,25714.75,25740.75,17,-26,-26,-27.37,-52,-54.74,2.74,1,0.5,1.24,1,21,-35.25,"EMA cross + swing rompido com volume","Stop short",25745.22277702,0,-0.85322056,30.47277702,35.25,21,1.15677019,0.68913969,25693.75,25750,true,false,false,false,false,true,true,1,,,,,6,12
TradingBrain.EMA,Short,2025-10-22 09:30:00,2025-10-22 09:35:00,24261,24262,25649.75,25690.75,1,-41,-41,-42.37,-82,-84.74,2.74,1,0.5,1.24,1,12,-41.75,"EMA cross + swing rompido com volume","Stop short",25679.92208483,0,-1.35887196,30.17208483,41.75,12,1.38372937,0.39771862,25637.75,25691.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Long,2025-10-22 09:50:00,2025-10-22 10:00:00,24265,24267,25745.75,25715.25,2,-30.5,-30.5,-31.87,-61,-63.74,2.74,1,0.5,1.24,1,1.75,-42.75,"EMA cross + swing rompido com volume","Perdeu EMA21",25707.79566353,0,-0.80359724,37.95433647,42.75,1.75,1.12635351,0.04610804,25747.5,25703,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.EMA,Short,2025-10-22 10:25:00,2025-10-22 12:55:00,24272,24302,25590.25,25457.25,30,133,133,131.63,266,263.26,2.74,1,0.5,1.24,1,259,-66.5,"EMA cross + swing rompido com volume","Tempo short",25644.40173864,0,2.45606149,54.15173864,66.5,259,1.22803075,4.78285659,25331.25,25656.75,true,true,true,true,true,true,true,1,4,11,13,25,6,7
TradingBrain.EMA,Long,2025-10-23 09:25:00,2025-10-23 09:45:00,24536,24540,25481.25,25602.25,4,121,121,119.63,242,239.26,2.74,1,0.5,1.24,1,123,-17.5,"EMA cross + swing rompido com volume","RSI sobrecomprado",25446.61690482,0,3.49376801,34.63309518,17.5,123,0.50529703,3.55151624,25604.25,25463.75,true,true,true,true,true,true,false,1,2,2,3,4,1,
TradingBrain.EMA,Long,2025-10-23 09:50:00,2025-10-23 09:55:00,24541,24542,25629,25625.5,1,-3.5,-3.5,-4.87,-7,-9.74,2.74,1,0.5,1.24,1,15.75,-16.75,"EMA cross + swing rompido com volume","RSI sobrecomprado",25584.87315914,0,-0.0793168,44.12684086,16.75,15.75,0.37958756,0.35692562,25644.75,25612.25,false,false,false,false,false,false,false,,,,,,,
TradingBrain.EMA,Long,2025-10-23 13:35:00,2025-10-23 15:35:00,24586,24610,25733.75,25727.25,24,-6.5,-6.5,-7.87,-13,-15.74,2.74,1,0.5,1.24,1,19.5,-23.25,"EMA cross + swing rompido com volume","Perdeu EMA21",25692.23327116,0,-0.15656339,41.51672884,23.25,19.5,0.56001522,0.46969018,25753.25,25710.5,false,false,false,false,false,true,false,,,,,,8,
TradingBrain.EMA,Short,2025-10-24 15:55:00,2025-10-28 00:00:00,24890,24903,25974,26442,13,-468,-468,-469.37,-936,-938.74,2.74,1,0.5,1.24,1,11.5,-474.75,"EMA cross + swing rompido com volume","Stop short",25995.75341349,0,-21.51386495,21.75341349,474.75,11.5,21.82416108,0.52865266,25962.5,26448.75,true,false,false,false,false,true,true,1,,,,,1,13
TradingBrain.EMA,Long,2025-10-28 09:00:00,2025-10-28 09:05:00,25011,25012,26511,26516.75,1,5.75,5.75,4.38,11.5,8.76,2.74,1,0.5,1.24,1,11,-7,"EMA cross + swing rompido com volume","RSI sobrecomprado",26492.43780823,0,0.30976945,18.56219177,7,11,0.37711064,0.59260243,26522,26504,true,false,false,false,false,false,false,1,,,,,,
TradingBrain.EMA,Long,2025-10-28 09:30:00,2025-10-28 09:50:00,25017,25021,26535.25,26499.25,4,-36,-36,-37.37,-72,-74.74,2.74,1,0.5,1.24,1,11.75,-41.25,"EMA cross + swing rompido com volume","Stop long",26511.24070629,0,-1.49941937,24.00929371,41.25,11.75,1.71808469,0.48939382,26547,26494,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Long,2025-10-28 12:00:00,2025-10-28 14:15:00,25047,25074,26534,26642.5,27,108.5,108.5,107.13,217,214.26,2.74,1,0.5,1.24,1,108.5,-1.5,"EMA cross + swing rompido com volume","RSI sobrecomprado",26502.09203015,0,3.40040437,31.90796985,1.5,108.5,0.0470102,3.40040437,26642.5,26532.5,true,true,true,true,true,false,false,1,6,6,6,27,,
TradingBrain.EMA,Long,2025-10-28 14:20:00,2025-10-28 14:25:00,25075,25076,26644.5,26647,1,2.5,2.5,1.13,5,2.26,2.74,1,0.5,1.24,1,8.25,-4.5,"EMA cross + swing rompido com volume","RSI sobrecomprado",26619.98740511,0,0.10198839,24.51259489,4.5,8.25,0.1835791,0.33656168,26652.75,26640,false,false,false,false,false,false,false,,,,,,,
TradingBrain.EMA,Long,2025-10-28 15:05:00,2025-10-28 15:10:00,25084,25085,26673.75,26672.75,1,-1,-1,-2.37,-2,-4.74,2.74,1,0.5,1.24,1,3.5,-6,"EMA cross + swing rompido com volume","RSI sobrecomprado",26651.10779671,0,-0.04416531,22.64220329,6,3.5,0.26499188,0.1545786,26677.25,26667.75,false,false,false,false,false,false,false,,,,,,,
TradingBrain.EMA,Long,2025-10-28 15:25:00,2025-10-28 15:30:00,25088,25089,26690.5,26690.25,1,-0.25,-0.25,-1.62,-0.5,-3.24,2.74,1,0.5,1.24,1,6.5,-8.25,"EMA cross + swing rompido com volume","RSI sobrecomprado",26668.12802691,0,-0.0111747,22.37197309,8.25,6.5,0.36876497,0.2905421,26697,26682.25,false,false,false,false,false,false,false,,,,,,,
TradingBrain.EMA,Long,2025-10-29 09:55:00,2025-10-29 10:00:00,25298,25299,26784,26752.75,1,-31.25,-31.25,-32.62,-62.5,-65.24,2.74,1,0.5,1.24,1,7.5,-35,"EMA cross + swing rompido com volume","Stop long",26758.41485988,0,-1.22141211,25.58514012,35,7.5,1.36798156,0.29313891,26791.5,26749,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Short,2025-10-29 14:35:00,2025-10-29 14:40:00,25354,25355,26546.75,26535,1,11.75,11.75,10.38,23.5,20.76,2.74,1,0.5,1.24,1,34.25,-57.25,"EMA cross + swing rompido com volume","RSI sobrevendido",26606.03696294,0,0.1981886,59.28696294,57.25,34.25,0.96564231,0.57769868,26512.5,26604,true,false,false,false,false,true,false,1,,,,,1,
TradingBrain.EMA,Long,2025-10-29 16:00:00,2025-10-29 16:05:00,25371,25372,26796.25,26680,1,-116.25,-116.25,-117.62,-232.5,-235.24,2.74,1,0.5,1.24,1,8.75,-171.75,"EMA cross + swing rompido com volume","Stop long",26707.24136474,0,-1.30605305,89.00863526,171.75,8.75,1.92958806,0.09830507,26805,26624.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Short,2025-10-30 09:00:00,2025-10-30 09:25:00,25563,25568,26548,26590.25,5,-42.25,-42.25,-43.62,-84.5,-87.24,2.74,1,0.5,1.24,1,1.25,-49.25,"EMA cross + swing rompido com volume","Stop short",26588.84243986,0,-1.03446317,40.84243986,49.25,1.25,1.20585352,0.03060542,26546.75,26597.25,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.EMA,Short,2025-10-30 09:30:00,2025-10-30 09:35:00,25569,25570,26508.5,26426.25,1,82.25,82.25,80.88,164.5,161.76,2.74,1,0.5,1.24,1,94,-0.75,"EMA cross + swing rompido com volume","RSI sobrevendido",26555.10190814,0,1.76494919,46.60190814,0.75,94,0.01609376,2.01708479,26414.5,26509.25,true,true,true,true,false,false,false,1,1,1,1,,,
TradingBrain.EMA,Short,2025-10-30 15:00:00,2025-10-30 16:00:00,25635,25647,26438.5,26438.5,12,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,120.5,-26,"EMA cross + swing rompido com volume","Stop BE short",26479.86213864,0,-0,41.36213864,26,120.5,0.62859419,2.9132923,26318,26464.5,true,true,true,true,false,true,false,2,3,4,4,,12,
TradingBrain.EMA,Short,2025-10-31 09:30:00,2025-10-31 09:40:00,25845,25847,26625.25,26583.5,2,41.75,41.75,40.38,83.5,80.76,2.74,1,0.5,1.24,1,56.75,-14.25,"EMA cross + swing rompido com volume","RSI sobrevendido",26654.08899043,0,1.44769284,28.83899043,14.25,56.75,0.49412271,1.96782201,26568.5,26639.5,true,true,true,false,false,false,false,1,2,2,,,,
TradingBrain.EMA,Short,2025-10-31 10:00:00,2025-10-31 10:30:00,25851,25857,26529.75,26586.75,6,-57,-57,-58.37,-114,-116.74,2.74,1,0.5,1.24,1,7,-68.75,"EMA cross + swing rompido com volume","Stop short",26572.3612063,0,-1.33767628,42.61120629,68.75,7,1.61342534,0.16427603,26522.75,26598.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Short,2025-10-31 12:00:00,2025-10-31 12:15:00,25875,25878,26498.75,26427.75,3,71,71,69.63,142,139.26,2.74,1,0.5,1.24,1,71.5,-20,"EMA cross + swing rompido com volume","RSI sobrevendido",26551.70419394,0,1.34078143,52.95419394,20,71.5,0.37768491,1.35022356,26427.25,26518.75,true,true,false,false,false,false,false,2,3,,,,,
TradingBrain.EMA,Long,2025-10-31 15:20:00,2025-10-31 15:45:00,25915,25920,26537.5,26537.5,5,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,45.75,-20.25,"EMA cross + swing rompido com volume","Stop BE long",26495.0503366,0,0,42.4496634,20.25,45.75,0.47703558,1.07774706,26583.25,26517.25,true,true,false,false,false,false,false,1,2,,,,,
TradingBrain.EMA,Short,2025-11-04 09:30:00,2025-11-04 09:40:00,26049,26051,26142,26240.5,2,-98.5,-98.5,-99.87,-197,-199.74,2.74,1,0.5,1.24,1,13.25,-105,"EMA cross + swing rompido com volume","Stop short",26186.05496373,0,-2.2358434,44.05496373,105,13.25,2.38338637,0.30076066,26128.75,26247,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Long,2025-11-04 09:50:00,2025-11-04 10:50:00,26053,26065,26317.25,26271.25,12,-46,-46,-47.37,-92,-94.74,2.74,1,0.5,1.24,1,41.5,-48.25,"EMA cross + swing rompido com volume","Perdeu EMA21",26255.53219507,0,-0.74532787,61.71780493,48.25,41.5,0.78178412,0.67241536,26358.75,26269,true,false,false,false,false,true,false,2,,,,,12,
TradingBrain.EMA,Short,2025-11-04 12:15:00,2025-11-04 13:50:00,26082,26101,26120,26146,19,-26,-26,-27.37,-52,-54.74,2.74,1,0.5,1.24,1,52,-78.5,"EMA cross + swing rompido com volume","Perdeu EMA21",26174.72963409,0,-0.47506256,54.72963409,78.5,52,1.43432349,0.95012512,26068,26198.5,true,false,false,false,false,true,true,12,,,,,1,2
TradingBrain.EMA,Short,2025-11-04 14:35:00,2025-11-04 15:40:00,26110,26123,26062.75,26094.25,13,-31.5,-31.5,-32.87,-63,-65.74,2.74,1,0.5,1.24,1,23.5,-42,"EMA cross + swing rompido com volume","Perdeu EMA21",26116.19372312,0,-0.58940504,53.44372312,42,23.5,0.78587339,0.43971487,26039.25,26104.75,false,false,false,false,false,true,false,,,,,,7,
TradingBrain.EMA,Short,2025-11-04 15:50:00,2025-11-04 19:20:00,26125,26155,26024.25,25939.75,30,84.5,84.5,83.13,169,166.26,2.74,1,0.5,1.24,1,103.25,-33.75,"EMA cross + swing rompido com volume","Tempo short",26075.46237105,0,1.64999195,51.21237105,33.75,103.25,0.65902045,2.01611442,25921,26058,true,true,true,true,false,true,false,5,23,26,27,,2,
TradingBrain.EMA,Long,2025-11-05 09:45:00,2025-11-05 12:15:00,26328,26358,26073.5,26236,30,162.5,162.5,161.13,325,322.26,2.74,1,0.5,1.24,1,180.5,-8.25,"EMA cross + swing rompido com volume","Tempo long",26018.96326148,0,2.9796428,54.53673852,8.25,180.5,0.15127417,3.30969554,26254,26065.25,true,true,true,true,true,false,false,1,1,2,8,24,,
TradingBrain.EMA,Long,2025-11-05 13:35:00,2025-11-05 13:40:00,26374,26375,26321,26321.5,1,0.5,0.5,-0.87,1,-1.74,2.74,1,0.5,1.24,1,5.5,-5,"EMA cross + swing rompido com volume","RSI sobrecomprado",26288.40765908,0,0.01534103,32.59234092,5,5.5,0.15341028,0.1687513,26326.5,26316,false,false,false,false,false,false,false,,,,,,,
TradingBrain.EMA,Short,2025-11-05 15:30:00,2025-11-05 15:55:00,26397,26402,26283.75,26206.25,5,77.5,77.5,76.13,155,152.26,2.74,1,0.5,1.24,1,88.75,-13,"EMA cross + swing rompido com volume","RSI sobrevendido",26309.27733004,0,3.03596185,25.52733004,13,88.75,0.50925812,3.47666598,26195,26296.75,true,true,true,true,true,true,false,2,3,4,5,5,2,
TradingBrain.EMA,Short,2025-11-06 09:00:00,2025-11-06 09:05:00,26595,26596,26209.75,26164.5,1,45.25,45.25,43.88,90.5,87.76,2.74,1,0.5,1.24,1,52.25,-3,"EMA cross + swing rompido com volume","RSI sobrevendido",26234.81202517,0,1.80552049,25.06202517,3,52.25,0.11970302,2.08482753,26157.5,26212.75,true,true,true,true,false,false,false,1,1,1,1,,,
TradingBrain.EMA,Short,2025-11-06 09:20:00,2025-11-06 09:30:00,26599,26601,26154.25,26110.5,2,43.75,43.75,42.38,87.5,84.76,2.74,1,0.5,1.24,1,58.5,-12.5,"EMA cross + swing rompido com volume","RSI sobrevendido",26186.48092269,0,1.35739211,32.23092269,12.5,58.5,0.38782632,1.81502716,26095.75,26166.75,true,true,true,false,false,false,false,1,2,2,,,,
TradingBrain.EMA,Short,2025-11-06 09:40:00,2025-11-06 09:50:00,26603,26605,26072.5,26020,2,52.5,52.5,51.13,105,102.26,2.74,1,0.5,1.24,1,54,-65.5,"EMA cross + swing rompido com volume","RSI sobrevendido",26116.06346009,0,1.20513843,43.56346009,65.5,54,1.50355366,1.23957096,26018.5,26138,true,true,false,false,false,true,true,2,2,,,,1,1
TradingBrain.EMA,Short,2025-11-06 09:55:00,2025-11-06 10:00:00,26606,26607,25978.5,25880.5,1,98,98,96.63,196,193.26,2.74,1,0.5,1.24,1,100.5,-0,"EMA cross + swing rompido com volume","RSI sobrevendido",26035.76864862,0,1.71123298,57.26864862,0,100.5,0,1.75488688,25878,25978.5,true,true,true,false,false,false,false,1,1,1,,,,
TradingBrain.EMA,Short,2025-11-06 10:35:00,2025-11-06 10:40:00,26614,26615,25826,25790.25,1,35.75,35.75,34.38,71.5,68.76,2.74,1,0.5,1.24,1,41.25,-12,"EMA cross + swing rompido com volume","RSI sobrevendido",25908.53114135,0,0.43316982,82.53114135,12,41.25,0.14539966,0.49981134,25784.75,25838,false,false,false,false,false,false,false,,,,,,,
TradingBrain.EMA,Long,2025-11-06 14:05:00,2025-11-06 15:25:00,26656,26672,25838.75,25819.5,16,-19.25,-19.25,-20.62,-38.5,-41.24,2.74,1,0.5,1.24,1,65,-24.5,"EMA cross + swing rompido com volume","Perdeu EMA21",25773.50157413,0,-0.29502627,65.24842587,24.5,65,0.37548799,0.99619262,25903.75,25814.25,true,false,false,false,false,false,false,4,,,,,,
TradingBrain.EMA,Short,2025-11-06 15:40:00,2025-11-06 16:50:00,26675,26689,25769.5,25780.25,14,-10.75,-10.75,-12.12,-21.5,-24.24,2.74,1,0.5,1.24,1,78.25,-15,"EMA cross + swing rompido com volume","Perdeu EMA21",25829.114083,0,-0.18032652,59.614083,15,78.25,0.2516184,1.3126093,25691.25,25784.5,true,true,false,false,false,false,false,1,2,,,,,
TradingBrain.EMA,Short,2025-11-07 09:30:00,2025-11-07 12:00:00,26877,26907,25524,25192.25,30,331.75,331.75,330.38,663.5,660.76,2.74,1,0.5,1.24,1,340,-2.25,"EMA cross + swing rompido com volume","Tempo short",25573.20101869,0,6.74274657,49.20101869,2.25,340,0.04573076,6.91042603,25184,25526.25,true,true,true,true,true,false,false,1,1,1,1,7,,
TradingBrain.EMA,Long,2025-11-07 14:30:00,2025-11-07 14:40:00,26937,26939,25469,25558.75,2,89.75,89.75,88.38,179.5,176.76,2.74,1,0.5,1.24,1,98.25,-9.5,"EMA cross + swing rompido com volume","RSI sobrecomprado",25407.83888357,0,1.46743561,61.16111643,9.5,98.25,0.15532745,1.6064128,25567.25,25459.5,true,true,true,false,false,false,false,1,2,2,,,,
TradingBrain.EMA,Long,2025-11-07 15:55:00,2025-11-11 00:00:00,26954,26967,25629,26152.75,13,523.75,523.75,522.38,1047.5,1044.76,2.74,1,0.5,1.24,1,532.75,-3.25,"EMA cross + swing rompido com volume","RSI sobrecomprado",25555.36750104,0,7.11302764,73.63249896,3.25,532.75,0.04413812,7.23525627,26161.75,25625.75,true,true,true,true,true,false,false,1,13,13,13,13,,
TradingBrain.EMA,Short,2025-11-11 10:15:00,2025-11-11 11:15:00,27090,27102,26006.5,26023.5,12,-17,-17,-18.37,-34,-36.74,2.74,1,0.5,1.24,1,55.5,-38.25,"EMA cross + swing rompido com volume","Perdeu EMA21",26054.15768575,0,-0.35671056,47.65768575,38.25,55.5,0.80259877,1.16455508,25951,26044.75,true,true,false,false,false,true,false,3,7,,,,1,
TradingBrain.EMA,Long,2025-11-11 12:50:00,2025-11-11 15:20:00,27121,27151,26077,26125,30,48,48,46.63,96,93.26,2.74,1,0.5,1.24,1,83.75,-4.75,"EMA cross + swing rompido com volume","Tempo long",26030.63190311,0,1.03519452,46.36809689,4.75,83.75,0.10244112,1.80619878,26160.75,26072.25,true,true,true,false,false,false,false,2,6,12,,,,
TradingBrain.EMA,Short,2025-11-12 09:30:00,2025-11-12 09:35:00,27357,27358,26143.25,26147.75,1,-4.5,-4.5,-5.87,-9,-11.74,2.74,1,0.5,1.24,1,8.5,-26.25,"EMA cross + swing rompido com volume","RSI sobrevendido",26171.94854566,0,-0.15680237,28.69854566,26.25,8.5,0.9146805,0.29618226,26134.75,26169.5,false,false,false,false,false,true,false,,,,,,1,
TradingBrain.EMA,Short,2025-11-12 09:40:00,2025-11-12 09:45:00,27359,27360,26110.5,26043.5,1,67,67,65.63,134,131.26,2.74,1,0.5,1.24,1,74.5,-12.25,"EMA cross + swing rompido com volume","RSI sobrevendido",26144.43458784,0,1.97438673,33.93458784,12.25,74.5,0.36098862,2.19540017,26036,26122.75,true,true,true,true,false,false,false,1,1,1,1,,,
TradingBrain.EMA,Long,2025-11-12 15:30:00,2025-11-12 16:55:00,27429,27446,26098.25,26090.5,17,-7.75,-7.75,-9.12,-15.5,-18.24,2.74,1,0.5,1.24,1,21.25,-41,"EMA cross + swing rompido com volume","Perdeu EMA21",26056.44395753,0,-0.1853799,41.80604247,41,21.25,0.98071947,0.50829973,26119.5,26057.25,true,false,false,false,false,true,false,8,,,,,1,
TradingBrain.EMA,Short,2025-11-13 09:05:00,2025-11-13 09:35:00,27628,27634,25913.25,25825.5,6,87.75,87.75,86.38,175.5,172.76,2.74,1,0.5,1.24,1,94.75,-53.25,"EMA cross + swing rompido com volume","RSI sobrevendido",25955.16034881,0,2.09375494,41.91034881,53.25,94.75,1.27056924,2.26077813,25818.5,25966.5,true,true,true,true,false,true,true,5,6,6,6,,1,4
TradingBrain.EMA,Short,2025-11-13 09:40:00,2025-11-13 09:45:00,27635,27636,25757,25782.5,1,-25.5,-25.5,-26.87,-51,-53.74,2.74,1,0.5,1.24,1,11.25,-51.75,"EMA cross + swing rompido com volume","RSI sobrevendido",25817.29441013,0,-0.42292478,60.29441013,51.75,11.25,0.85828852,0.18658446,25745.75,25808.75,false,false,false,false,false,true,false,,,,,,1,
TradingBrain.EMA,Short,2025-11-13 10:45:00,2025-11-13 12:25:00,27648,27668,25705.75,25698.75,20,7,7,5.63,14,11.26,2.74,1,0.5,1.24,1,89.75,-37,"EMA cross + swing rompido com volume","Perdeu EMA21",25790.00871273,0,0.08307746,84.25871273,37,89.75,0.43912373,1.06517174,25616,25742.75,true,true,false,false,false,false,false,2,11,,,,,
TradingBrain.EMA,Short,2025-11-13 13:25:00,2025-11-13 14:25:00,27680,27692,25538.75,25586.75,12,-48,-48,-49.37,-96,-98.74,2.74,1,0.5,1.24,1,61.25,-51.5,"EMA cross + swing rompido com volume","Perdeu EMA21",25606.03978069,0,-0.71333269,67.28978069,51.5,61.25,0.76534653,0.91024223,25477.5,25590.25,true,false,false,false,false,true,false,2,,,,,12,
TradingBrain.EMA,Short,2025-11-14 09:30:00,2025-11-14 09:35:00,27909,27910,25109,25265.5,1,-156.5,-156.5,-157.87,-313,-315.74,2.74,1,0.5,1.24,1,1.25,-174.5,"EMA cross + swing rompido com volume","Stop short",25173.39677799,0,-2.43024581,64.39677799,174.5,1.25,2.7097629,0.01941091,25107.75,25283.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.EMA,Long,2025-11-14 09:40:00,2025-11-14 10:45:00,27911,27924,25299.5,25615.5,13,316,316,314.63,632,629.26,2.74,1,0.5,1.24,1,344,-15.5,"EMA cross + swing rompido com volume","RSI sobrecomprado",25219.25673224,0,3.93802507,80.24326776,15.5,344,0.19316262,4.286964,25643.5,25284,true,true,true,true,true,false,false,1,1,3,9,11,,
TradingBrain.EMA,Short,2025-11-14 15:45:00,2025-11-14 16:10:00,27984,27989,25537.25,25597.25,5,-60,-60,-61.37,-120,-122.74,2.74,1,0.5,1.24,1,1.5,-71,"EMA cross + swing rompido com volume","Stop short",25597.50755527,0,-0.99572576,60.25755527,71,1.5,1.17827548,0.02489314,25535.75,25608.25,false,false,false,false,false,true,true,,,,,,1,5
TradingBrain.EMA,Short,2025-11-18 09:40:00,2025-11-18 09:55:00,28115,28118,25119.75,24988.25,3,131.5,131.5,130.13,263,260.26,2.74,1,0.5,1.24,1,132.75,-83.75,"EMA cross + swing rompido com volume","RSI sobrevendido",25194.3963926,0,1.76163905,74.64639259,83.75,132.75,1.12195643,1.77838467,24987,25203.5,true,true,true,false,false,true,true,1,2,3,,,1,1
TradingBrain.EMA,Short,2025-11-18 10:00:00,2025-11-18 11:15:00,28119,28134,24909.75,25013.75,15,-104,-104,-105.37,-208,-210.74,2.74,1,0.5,1.24,1,64.75,-165.5,"EMA cross + swing rompido com volume","Perdeu EMA21",25002.50735029,0,-1.12120495,92.75735029,165.5,64.75,1.78422518,0.69805789,24845,25075.25,true,false,false,false,false,true,true,12,,,,,1,1
TradingBrain.EMA,Long,2025-11-18 12:40:00,2025-11-18 13:55:00,28151,28166,25186,25174.25,15,-11.75,-11.75,-13.12,-23.5,-26.24,2.74,1,0.5,1.24,1,83.5,-57.75,"EMA cross + swing rompido com volume","Perdeu EMA21",25080.09570482,0,-0.11094923,105.90429518,57.75,83.5,0.54530366,0.78844772,25269.5,25128.25,true,false,false,false,false,true,false,3,,,,,1,
TradingBrain.EMA,Short,2025-11-18 15:45:00,2025-11-18 18:15:00,28188,28206,25091.25,25063.75,18,27.5,27.5,26.13,55,52.26,2.74,1,0.5,1.24,1,102.25,-61.25,"EMA cross + swing rompido com volume","Perdeu EMA21",25173.41851799,0,0.33467806,82.16851799,61.25,102.25,0.74541931,1.24439387,24989,25152.5,true,true,false,false,false,true,false,2,3,,,,1,
