Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.BollingerFade,Range,7.10071882,28,57.14285714,1.27345216,5.20535714,145.75,76.72,107.39,1.19545355,3.83535714,291.5,214.78,182,0.59005495,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,60,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,7.10071882,28,57.14285714,1.27345216,5.20535714,145.75,76.72,107.39,1.19545355,3.83535714,291.5,214.78,182,0.59005495,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,35,60,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,7.10071882,28,57.14285714,1.27345216,5.20535714,145.75,76.72,107.39,1.19545355,3.83535714,291.5,214.78,182,0.59005495,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,35,60,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,6.91991104,21,52.38095238,1.25067531,5.52380952,116,57.54,87.23,1.18308322,4.15380952,232,174.46,178.25,0.48936886,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,40,70,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,6.91991104,21,52.38095238,1.25067531,5.52380952,116,57.54,87.23,1.18308322,4.15380952,232,174.46,178.25,0.48936886,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,40,70,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,6.91991104,21,52.38095238,1.25067531,5.52380952,116,57.54,87.23,1.18308322,4.15380952,232,174.46,178.25,0.48936886,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,40,70,1.2,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,6.74471921,34,61.76470588,1.27212845,4.86029412,165.25,93.16,118.67,1.18985377,3.49029412,330.5,237.34,229,0.51820961,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,40,60,0.8,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,6.74471921,34,61.76470588,1.27212845,4.86029412,165.25,93.16,118.67,1.18985377,3.49029412,330.5,237.34,229,0.51820961,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2.5,40,60,0.8,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,6.74471921,34,61.76470588,1.27212845,4.86029412,165.25,93.16,118.67,1.18985377,3.49029412,330.5,237.34,229,0.51820961,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,40,60,0.8,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.BollingerFade,Range,5.47653327,21,61.9047619,1.25465042,4.72619048,99.25,57.54,70.48,1.1758878,3.35619048,198.5,140.96,209,0.33722488,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,1.5,40,70,0.8,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
