Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,7.4801687,427,43.09133489,1.14914668,3.78629977,1616.75,1169.98,1031.76,1.09232529,2.41629977,3233.5,2063.52,1340,0.76997015,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.8,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,7.38727912,435,42.06896552,1.15266601,3.72873563,1622,1191.9,1026.05,1.09351446,2.35873563,3244,2052.1,1206,0.85078773,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.8,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,7.08723482,460,39.34782609,1.15839232,3.62391304,1667,1260.4,1036.8,1.09504001,2.25391304,3334,2073.6,1329,0.78013544,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.15,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,7.05674481,468,39.1025641,1.15655787,3.58226496,1676.5,1282.32,1035.34,1.09326287,2.21226496,3353,2070.68,1121.75,0.92296858,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.80337865,474,38.60759494,1.15472395,3.53270042,1674.5,1298.76,1025.12,1.09133668,2.16270042,3349,2050.24,1333.25,0.76888806,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.7915856,458,38.86462882,1.15377167,3.5540393,1627.75,1254.92,1000.29,1.09117408,2.1840393,3255.5,2000.58,1416.25,0.70629479,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.75038587,414,42.99516908,1.1429125,3.5634058,1475.25,1134.36,908.07,1.08527736,2.1934058,2950.5,1816.14,1092,0.83156593,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.8,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.72956686,404,44.05940594,1.14009627,3.58415842,1448,1106.96,894.52,1.08401039,2.21415842,2896,1789.04,1188,0.75296296,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,2.2,3,0.3,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.53981761,445,42.02247191,1.14132534,3.49494382,1555.25,1219.3,945.6,1.08323526,2.12494382,3110.5,1891.2,1306,0.72404288,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,2.2,3,0.15,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.40689843,453,40.39735099,1.13343922,3.47737307,1575.25,1241.22,954.64,1.07839691,2.10737307,3150.5,1909.28,1564.25,0.61028608,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.5,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.35196929,421,44.89311164,1.12275437,3.4976247,1472.5,1153.54,895.73,1.07273222,2.1276247,2945,1791.46,1490.75,0.60085863,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.8,3,0.5,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.34149316,422,44.07582938,1.13377363,3.47985782,1468.5,1156.28,890.36,1.0787725,2.10985782,2937,1780.72,1463,0.6085851,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,2.2,3,0.5,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.27880966,456,39.9122807,1.13350142,3.4254386,1562,1249.44,937.28,1.07760232,2.0554386,3124,1874.56,1426,0.6572791,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.2,3,0.3,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.24690064,439,43.0523918,1.1244951,3.44020501,1510.25,1202.86,908.82,1.07284628,2.07020501,3020.5,1817.64,1420,0.64001408,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.8,3,0.3,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.1975917,455,42.41758242,1.1216834,3.42197802,1557,1246.7,933.65,1.07096465,2.05197802,3114,1867.3,1540,0.60626623,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0.5,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.14299687,476,38.65546218,1.14613621,3.34716387,1593.25,1304.24,941.13,1.08324974,1.97716387,3186.5,1882.26,1329,0.70814898,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.15,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.11898006,469,40.29850746,1.1303034,3.37899787,1584.75,1285.06,942.22,1.07509099,2.00899787,3169.5,1884.44,1564.25,0.60234617,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.5,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.11550239,441,42.40362812,1.13279669,3.38548753,1493,1208.34,888.83,1.07666895,2.01548753,2986,1777.66,1361,0.65307127,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.05,1.8,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.09982785,471,39.70276008,1.13144672,3.3604034,1582.75,1290.54,937.48,1.07540595,1.9904034,3165.5,1874.96,1426,0.65741935,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.3,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.08144942,405,44.44444444,1.12927143,3.4117284,1381.75,1109.7,826.9,1.07517881,2.0417284,2763.5,1653.8,1333.25,0.62021376,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.8,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.05760857,474,38.39662447,1.14535874,3.33175105,1579.25,1298.76,929.87,1.08253296,1.96175105,3158.5,1859.74,1416.25,0.65657193,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.2,3,0.5,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,6.01962577,472,38.77118644,1.14694562,3.29608051,1555.75,1293.28,909.11,1.08275515,1.92608051,3111.5,1818.22,1149.25,0.79104633,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1,1.5,3,0,3,60,0.5,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,5.93255517,408,43.87254902,1.1197662,3.37745098,1378,1117.92,819.04,1.0692834,2.00745098,2756,1638.08,1406.75,0.58222143,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.5,3,60,0,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.EMA,Trend|Breakout|WideIbBreakout|IntradayExpansion,5.92761504,413,42.61501211,1.13462993,3.33958838,1379.25,1131.62,813.44,1.07694432,1.96958838,2758.5,1626.88,1199,0.67843203,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.2,1.5,3,0.3,3,60,0.75,0,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
