Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.SRS,Breakout|Range|HighVolatility,38.65410933,43,51.1627907,2.01003009,11.70930233,503.5,117.82,444.59,1.84300044,10.33930233,1007,889.18,189.75,2.3430303,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,37.40592139,43,60.46511628,2.01284109,11.00581395,473.25,117.82,414.34,1.84061676,9.63581395,946.5,828.68,146.25,2.83309402,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,1.5,1.5,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,37.31871455,43,48.8372093,1.77305737,12.37790698,532.25,117.82,473.34,1.6586608,11.00790698,1064.5,946.68,194.25,2.43675676,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,1,0.1,2,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,36.41118245,43,62.79069767,1.91533181,11.62790698,500,117.82,441.09,1.77312324,10.25790698,1000,882.18,202.25,2.18091471,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,2,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,35.21476027,43,48.8372093,1.73278921,12.00581395,516.25,117.82,457.34,1.62253621,10.63581395,1032.5,914.68,189.25,2.41659181,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,1,0.1,2.5,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,34.9218941,43,55.81395349,1.9375,11.25,483.75,117.82,424.84,1.78039641,9.88,967.5,849.68,204.25,2.08,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,1.5,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,34.01520536,43,55.81395349,1.89731512,11.0755814,476.25,117.82,417.34,1.74805521,9.7055814,952.5,834.68,189.75,2.19942029,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,2,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,33.79182305,43,55.81395349,1.83786008,11.8372093,509,117.82,450.09,1.71031326,10.4672093,1018,900.18,303,1.48544554,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.2,2.5,3,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,33.66240492,43,65.11627907,1.84412781,11.36627907,488.75,117.82,429.84,1.7141267,9.99627907,977.5,859.68,220,1.95381818,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0,2.5,2,False,1,False,0,10,False
TradingBrain.SRS,Breakout|Range|HighVolatility,33.5157289,43,60.46511628,1.90673575,11.19186047,481.25,117.82,422.34,1.76229153,9.82186047,962.5,844.68,237,1.78202532,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,3,0.3,2.5,1.5,False,1,False,0,10,False
