time,open,high,low,close,volume
2026-04-17 08:10:00,26586.2500,26595.0000,26582.2500,26590.2500,3634
2026-04-17 08:15:00,26590.7500,26593.2500,26586.5000,26589.7500,1939
2026-04-17 08:20:00,26589.5000,26597.2500,26570.0000,26591.2500,6565
2026-04-17 08:25:00,26591.7500,26627.2500,26588.0000,26620.0000,15397
2026-04-17 08:30:00,26620.2500,26645.5000,26615.7500,26623.0000,11315
2026-04-17 08:35:00,26623.0000,26633.2500,26614.0000,26618.5000,5090
2026-04-17 08:40:00,26619.0000,26620.0000,26605.7500,26607.5000,4739
2026-04-17 08:45:00,26607.7500,26719.5000,26603.0000,26717.5000,30388
2026-04-17 08:50:00,26717.2500,26732.5000,26697.2500,26719.0000,25663
2026-04-17 08:55:00,26718.5000,26745.7500,26703.2500,26741.2500,14015
2026-04-17 09:00:00,26741.2500,26744.2500,26698.7500,26729.0000,16797
2026-04-17 09:05:00,26729.0000,26783.2500,26712.0000,26779.0000,19571
2026-04-17 09:10:00,26779.5000,26812.5000,26777.2500,26805.0000,21798
2026-04-17 09:15:00,26805.2500,26807.2500,26766.5000,26774.5000,14151
2026-04-17 09:20:00,26774.5000,26774.5000,26740.2500,26750.7500,14876
2026-04-17 09:25:00,26751.0000,26751.0000,26683.5000,26692.2500,27086
2026-04-17 09:30:00,26692.0000,26720.7500,26629.5000,26671.7500,58948
2026-04-17 09:35:00,26672.2500,26717.7500,26666.5000,26697.2500,38994
2026-04-17 09:40:00,26696.7500,26719.2500,26675.7500,26705.5000,34519
2026-04-17 09:45:00,26705.7500,26719.0000,26632.2500,26698.7500,51374
2026-04-17 09:50:00,26699.2500,26739.0000,26671.7500,26711.5000,41464
2026-04-17 09:55:00,26711.5000,26732.7500,26687.0000,26732.0000,27864
2026-04-17 10:00:00,26731.5000,26756.2500,26725.7500,26750.2500,28494
2026-04-17 10:05:00,26750.0000,26766.7500,26742.7500,26764.2500,22467
2026-04-17 10:10:00,26764.2500,26775.7500,26736.0000,26769.0000,27976
2026-04-17 10:15:00,26769.0000,26770.7500,26740.7500,26746.0000,18421
2026-04-17 10:20:00,26746.0000,26755.0000,26699.0000,26739.0000,31159
2026-04-17 10:25:00,26738.7500,26748.5000,26721.5000,26739.7500,17974
2026-04-17 10:30:00,26739.7500,26797.0000,26739.7500,26792.5000,29398
2026-04-17 10:35:00,26793.0000,26806.5000,26768.0000,26806.2500,20578
2026-04-17 10:40:00,26806.2500,26837.5000,26804.5000,26831.5000,30225
2026-04-17 10:45:00,26832.0000,26854.7500,26824.5000,26850.7500,19344
2026-04-17 10:50:00,26851.0000,26856.0000,26826.5000,26838.2500,18173
2026-04-17 10:55:00,26838.5000,26843.5000,26802.0000,26827.5000,25315
2026-04-17 11:00:00,26827.5000,26853.5000,26808.0000,26830.5000,25777
2026-04-17 11:05:00,26831.2500,26855.5000,26826.0000,26843.7500,15479
2026-04-17 11:10:00,26843.2500,26854.2500,26814.0000,26821.7500,18420
2026-04-17 11:15:00,26821.5000,26848.5000,26806.5000,26822.5000,19922
2026-04-17 11:20:00,26822.2500,26845.5000,26807.0000,26839.0000,14931
2026-04-17 11:25:00,26839.0000,26850.0000,26831.7500,26842.2500,11791
2026-04-17 11:30:00,26842.2500,26873.7500,26840.2500,26873.0000,20498
2026-04-17 11:35:00,26872.7500,26877.2500,26850.0000,26866.2500,15508
2026-04-17 11:40:00,26866.0000,26868.5000,26816.2500,26817.5000,19511
2026-04-17 11:45:00,26817.5000,26850.0000,26816.7500,26829.2500,19549
2026-04-17 11:50:00,26829.2500,26852.5000,26824.2500,26831.7500,15165
2026-04-17 11:55:00,26831.7500,26840.2500,26797.2500,26804.7500,13910
2026-04-17 12:00:00,26805.0000,26838.0000,26792.0000,26829.2500,19488
2026-04-17 12:05:00,26829.5000,26862.5000,26827.7500,26840.2500,15007
2026-04-17 12:10:00,26839.7500,26858.5000,26835.5000,26847.5000,11314
2026-04-17 12:15:00,26847.5000,26856.5000,26823.2500,26836.7500,14375
2026-04-17 12:20:00,26836.5000,26851.2500,26831.0000,26850.7500,7757
2026-04-17 12:25:00,26850.5000,26859.5000,26844.7500,26856.0000,7494
2026-04-17 12:30:00,26856.7500,26875.2500,26856.2500,26870.7500,13525
2026-04-17 12:35:00,26871.0000,26883.0000,26868.5000,26873.5000,12100
2026-04-17 12:40:00,26873.2500,26875.5000,26860.7500,26872.0000,8929
2026-04-17 12:45:00,26872.2500,26882.5000,26868.0000,26871.0000,8889
2026-04-17 12:50:00,26871.2500,26876.7500,26862.0000,26864.7500,6853
2026-04-17 12:55:00,26865.0000,26868.2500,26853.7500,26859.2500,9243
2026-04-17 13:00:00,26859.5000,26877.2500,26858.2500,26873.5000,9405
2026-04-17 13:05:00,26873.0000,26875.0000,26813.5000,26847.0000,20456
2026-04-17 13:10:00,26847.2500,26848.2500,26824.2500,26840.0000,14646
2026-04-17 13:15:00,26840.2500,26847.2500,26815.5000,26817.7500,11615
2026-04-17 13:20:00,26817.2500,26823.5000,26736.0000,26756.5000,40982
2026-04-17 13:25:00,26756.7500,26783.0000,26741.0000,26771.7500,28137
2026-04-17 13:30:00,26771.7500,26797.0000,26764.7500,26772.5000,18755
2026-04-17 13:35:00,26772.7500,26804.2500,26759.5000,26792.5000,18579
2026-04-17 13:40:00,26792.5000,26798.5000,26783.0000,26792.2500,7957
2026-04-17 13:45:00,26792.0000,26828.7500,26789.5000,26818.2500,15335
2026-04-17 13:50:00,26818.2500,26825.7500,26813.2500,26817.5000,7778
2026-04-17 13:55:00,26817.7500,26827.2500,26804.2500,26808.2500,8454
2026-04-17 14:00:00,26808.2500,26822.2500,26789.5000,26796.2500,14800
2026-04-17 14:05:00,26796.2500,26800.5000,26772.5000,26775.5000,13498
2026-04-17 14:10:00,26775.0000,26786.0000,26760.5000,26768.2500,13337
2026-04-17 14:15:00,26767.7500,26792.2500,26765.7500,26777.2500,13414
2026-04-17 14:20:00,26776.7500,26791.0000,26755.2500,26784.2500,16969
2026-04-17 14:25:00,26785.5000,26811.2500,26778.0000,26784.7500,19986
2026-04-17 14:30:00,26784.2500,26811.0000,26784.2500,26805.0000,11382
2026-04-17 14:35:00,26805.5000,26814.2500,26798.5000,26807.2500,7848
2026-04-17 14:40:00,26807.2500,26813.2500,26789.2500,26806.7500,9156
2026-04-17 14:45:00,26807.2500,26814.0000,26796.2500,26799.5000,8204
2026-04-17 14:50:00,26800.2500,26801.5000,26767.2500,26781.7500,12486
2026-04-17 14:55:00,26782.0000,26800.5000,26779.2500,26784.7500,8969
2026-04-17 15:00:00,26785.0000,26796.0000,26781.0000,26785.5000,6215
2026-04-17 15:05:00,26785.2500,26785.2500,26765.7500,26775.2500,9150
2026-04-17 15:10:00,26775.2500,26778.0000,26757.7500,26766.5000,8973
2026-04-17 15:15:00,26766.5000,26788.2500,26763.2500,26782.2500,11172
2026-04-17 15:20:00,26782.2500,26789.2500,26777.2500,26787.0000,6135
2026-04-17 15:25:00,26786.5000,26796.0000,26773.0000,26778.5000,7573
2026-04-17 15:30:00,26778.2500,26811.5000,26778.2500,26803.7500,11811
2026-04-17 15:35:00,26803.2500,26815.5000,26791.0000,26811.2500,9910
2026-04-17 15:40:00,26811.2500,26828.0000,26803.2500,26823.2500,12186
2026-04-17 15:45:00,26822.7500,26823.0000,26801.7500,26811.2500,8295
2026-04-17 15:50:00,26811.5000,26823.7500,26791.2500,26815.5000,16507
2026-04-17 15:55:00,26815.5000,26832.0000,26809.0000,26827.5000,20556
2026-04-17 16:00:00,26827.2500,26837.7500,26822.0000,26831.2500,9727
2026-04-17 16:05:00,26831.2500,26838.2500,26827.2500,26828.5000,3698
2026-04-17 16:10:00,26829.0000,26844.5000,26827.2500,26840.2500,4169
2026-04-17 16:15:00,26840.7500,26844.7500,26831.7500,26833.7500,2496
2026-04-17 16:20:00,26833.7500,26834.0000,26815.7500,26825.2500,4142
2026-04-17 16:25:00,26824.7500,26827.7500,26819.5000,26819.7500,1359
2026-04-17 16:30:00,26820.0000,26829.5000,26818.2500,26828.2500,2060
2026-04-17 16:35:00,26828.0000,26842.5000,26828.0000,26842.0000,2458
2026-04-17 16:40:00,26842.0000,26842.5000,26831.2500,26831.5000,1646
2026-04-17 16:45:00,26831.5000,26835.7500,26828.2500,26832.0000,1873
2026-04-17 16:50:00,26832.0000,26844.7500,26831.2500,26842.2500,1603
2026-04-17 16:55:00,26841.7500,26843.5000,26836.7500,26842.0000,1698
2026-04-19 18:10:00,26639.0000,26649.2500,26614.7500,26615.5000,4111
2026-04-19 18:15:00,26615.0000,26624.0000,26608.2500,26619.0000,3793
2026-04-19 18:20:00,26618.2500,26637.5000,26613.5000,26621.0000,3670
2026-04-19 18:25:00,26622.2500,26640.2500,26618.7500,26624.2500,4045
2026-04-19 18:30:00,26624.0000,26642.2500,26617.7500,26636.0000,3528
2026-04-19 18:35:00,26636.0000,26646.5000,26630.2500,26644.0000,3068
2026-04-19 18:40:00,26644.5000,26657.5000,26638.2500,26653.0000,3099
2026-04-19 18:45:00,26653.7500,26655.2500,26634.0000,26655.0000,2861
2026-04-19 18:50:00,26655.0000,26672.0000,26653.0000,26667.0000,3639
2026-04-19 18:55:00,26667.0000,26673.7500,26662.5000,26665.5000,2590
2026-04-19 19:00:00,26665.7500,26671.7500,26661.0000,26668.2500,2093
2026-04-19 19:05:00,26668.2500,26679.7500,26656.0000,26675.7500,4160
2026-04-19 19:10:00,26675.7500,26682.2500,26649.0000,26657.5000,4874
2026-04-19 19:15:00,26657.2500,26663.5000,26649.2500,26653.2500,2568
2026-04-19 19:20:00,26652.7500,26661.0000,26642.0000,26656.5000,2608
2026-04-19 19:25:00,26656.5000,26665.5000,26646.5000,26659.5000,2545
2026-04-19 19:30:00,26659.7500,26663.5000,26652.5000,26658.5000,2144
2026-04-19 19:35:00,26658.5000,26662.7500,26652.7500,26657.0000,1304
2026-04-19 19:40:00,26656.7500,26661.0000,26644.0000,26656.5000,2255
2026-04-19 19:45:00,26656.2500,26656.5000,26636.7500,26649.7500,3358
2026-04-19 19:50:00,26649.5000,26665.0000,26646.5000,26658.2500,3694
2026-04-19 19:55:00,26658.7500,26664.5000,26652.5000,26658.0000,1646
2026-04-19 20:00:00,26658.2500,26662.0000,26631.5000,26644.2500,6385
2026-04-19 20:05:00,26643.5000,26651.5000,26616.0000,26625.5000,6992
2026-04-19 20:10:00,26626.0000,26641.5000,26616.5000,26620.2500,4338
2026-04-19 20:15:00,26619.5000,26652.2500,26618.2500,26643.5000,5012
2026-04-19 20:20:00,26644.0000,26648.7500,26636.0000,26643.0000,2457
2026-04-19 20:25:00,26643.2500,26655.2500,26635.2500,26653.0000,2723
2026-04-19 20:30:00,26652.2500,26663.2500,26643.7500,26660.0000,2977
2026-04-19 20:35:00,26659.7500,26663.2500,26640.0000,26642.7500,2949
2026-04-19 20:40:00,26642.2500,26654.5000,26642.2500,26648.7500,1677
2026-04-19 20:45:00,26649.0000,26665.0000,26647.5000,26663.0000,2001
2026-04-19 20:50:00,26662.7500,26664.5000,26657.5000,26659.0000,1621
2026-04-19 20:55:00,26659.5000,26661.2500,26652.5000,26656.5000,1487
2026-04-19 21:00:00,26657.2500,26678.7500,26653.2500,26673.2500,5317
2026-04-19 21:05:00,26673.5000,26690.2500,26670.7500,26688.7500,4328
2026-04-19 21:10:00,26689.2500,26700.5000,26684.0000,26697.2500,4220
2026-04-19 21:15:00,26697.0000,26698.2500,26682.5000,26682.7500,2465
2026-04-19 21:20:00,26682.7500,26698.0000,26680.7500,26691.0000,2902
2026-04-19 21:25:00,26692.7500,26694.0000,26686.0000,26688.5000,1109
2026-04-19 21:30:00,26689.0000,26698.7500,26687.7500,26695.7500,1810
2026-04-19 21:35:00,26695.7500,26705.5000,26689.7500,26704.5000,2778
2026-04-19 21:40:00,26704.0000,26710.7500,26699.5000,26704.2500,2563
2026-04-19 21:45:00,26704.5000,26708.7500,26702.0000,26704.0000,1442
2026-04-19 21:50:00,26704.0000,26711.5000,26702.2500,26708.2500,1459
2026-04-19 21:55:00,26709.0000,26715.0000,26703.5000,26705.2500,1974
2026-04-19 22:00:00,26705.5000,26706.2500,26696.0000,26697.0000,2432
2026-04-19 22:05:00,26697.5000,26698.5000,26683.5000,26694.7500,2621
2026-04-19 22:10:00,26694.5000,26697.7500,26687.5000,26692.2500,1681
2026-04-19 22:15:00,26692.5000,26701.0000,26690.7500,26698.0000,1444
2026-04-19 22:20:00,26698.2500,26701.0000,26691.2500,26700.5000,1118
2026-04-19 22:25:00,26700.7500,26703.5000,26694.7500,26696.7500,1093
2026-04-19 22:30:00,26697.2500,26699.0000,26692.0000,26696.7500,902
2026-04-19 22:35:00,26696.7500,26698.5000,26690.0000,26692.0000,781
2026-04-19 22:40:00,26691.2500,26693.7500,26688.5000,26692.7500,894
2026-04-19 22:45:00,26692.5000,26696.5000,26684.5000,26688.5000,1344
2026-04-19 22:50:00,26689.2500,26692.7500,26687.5000,26691.2500,690
2026-04-19 22:55:00,26691.0000,26696.0000,26686.2500,26694.2500,1026
2026-04-19 23:00:00,26694.2500,26702.7500,26691.7500,26692.5000,1284
2026-04-19 23:05:00,26693.0000,26697.0000,26689.7500,26691.7500,577
2026-04-19 23:10:00,26691.0000,26693.7500,26685.7500,26689.2500,848
2026-04-19 23:15:00,26688.7500,26689.2500,26681.5000,26686.0000,1094
2026-04-19 23:20:00,26687.0000,26696.5000,26687.0000,26692.7500,1227
2026-04-19 23:25:00,26692.7500,26697.0000,26689.2500,26692.2500,654
2026-04-19 23:30:00,26692.2500,26701.2500,26692.0000,26696.0000,1274
2026-04-19 23:35:00,26695.5000,26697.2500,26688.5000,26692.5000,935
2026-04-19 23:40:00,26691.5000,26692.2500,26687.7500,26688.5000,517
2026-04-19 23:45:00,26688.0000,26688.0000,26675.5000,26680.7500,1870
2026-04-19 23:50:00,26680.5000,26685.7500,26680.5000,26682.0000,680
2026-04-19 23:55:00,26681.0000,26683.2500,26677.0000,26678.7500,687
2026-04-20 00:00:00,26679.2500,26679.5000,26669.2500,26675.2500,1933
2026-04-20 00:05:00,26674.0000,26682.2500,26671.2500,26680.5000,1127
2026-04-20 00:10:00,26680.0000,26681.7500,26674.2500,26675.7500,880
2026-04-20 00:15:00,26675.7500,26677.5000,26667.0000,26670.2500,1000
2026-04-20 00:20:00,26670.2500,26674.5000,26665.2500,26674.2500,1483
2026-04-20 00:25:00,26674.2500,26675.0000,26666.2500,26667.0000,732
2026-04-20 00:30:00,26666.7500,26668.0000,26662.7500,26664.7500,1121
2026-04-20 00:35:00,26665.2500,26666.2500,26655.0000,26665.5000,2209
2026-04-20 00:40:00,26666.2500,26674.0000,26666.2500,26672.0000,1269
2026-04-20 00:45:00,26672.5000,26681.5000,26672.2500,26677.0000,1656
2026-04-20 00:50:00,26677.2500,26680.0000,26663.0000,26671.2500,1711
2026-04-20 00:55:00,26671.7500,26676.5000,26667.5000,26675.7500,834
2026-04-20 01:00:00,26675.7500,26679.0000,26672.0000,26676.7500,941
2026-04-20 01:05:00,26677.0000,26677.2500,26668.5000,26673.2500,795
2026-04-20 01:10:00,26672.7500,26673.2500,26665.5000,26670.2500,856
2026-04-20 01:15:00,26669.7500,26676.0000,26666.0000,26666.5000,703
2026-04-20 01:20:00,26666.2500,26668.2500,26660.2500,26661.5000,1394
2026-04-20 01:25:00,26661.7500,26663.0000,26647.2500,26648.0000,2297
2026-04-20 01:30:00,26648.2500,26649.5000,26627.7500,26646.0000,3611
2026-04-20 01:35:00,26646.2500,26648.5000,26631.2500,26632.2500,2021
2026-04-20 01:40:00,26632.7500,26634.0000,26612.2500,26615.2500,3049
2026-04-20 01:45:00,26614.2500,26632.5000,26613.7500,26625.7500,2092
2026-04-20 01:50:00,26625.7500,26639.2500,26614.7500,26636.0000,2300
2026-04-20 01:55:00,26636.7500,26641.7500,26627.2500,26635.2500,1827
2026-04-20 02:00:00,26635.2500,26647.0000,26633.5000,26646.2500,1445
2026-04-20 05:30:00,26825.5000,26825.5000,26698.2500,26700.5000,105469
2026-04-20 05:35:00,26700.0000,26707.0000,26694.7500,26702.7500,992
2026-04-20 05:40:00,26702.7500,26711.2500,26702.2500,26708.7500,864
2026-04-20 05:45:00,26708.2500,26708.5000,26698.7500,26701.7500,892
2026-04-20 05:50:00,26703.0000,26703.0000,26694.2500,26696.0000,938
2026-04-20 05:55:00,26696.2500,26699.5000,26693.0000,26694.5000,792
2026-04-20 06:00:00,26695.0000,26708.0000,26691.2500,26706.0000,1306
2026-04-20 06:05:00,26706.5000,26724.2500,26705.0000,26723.0000,2658
2026-04-20 06:10:00,26722.5000,26731.7500,26712.5000,26716.0000,2532
2026-04-20 06:15:00,26715.7500,26728.0000,26713.7500,26723.7500,2361
2026-04-20 06:20:00,26723.2500,26727.7500,26710.0000,26710.0000,1762
2026-04-20 06:25:00,26710.0000,26715.0000,26706.0000,26710.5000,1348
2026-04-20 06:30:00,26710.2500,26712.0000,26697.0000,26700.0000,1429
2026-04-20 06:35:00,26700.2500,26705.5000,26698.7500,26703.2500,1005
2026-04-20 06:40:00,26703.5000,26704.7500,26693.7500,26694.7500,1329
2026-04-20 06:45:00,26695.2500,26699.5000,26695.2500,26698.0000,156
2026-04-20 06:55:00,26825.5000,26825.5000,26696.0000,26700.5000,3619
2026-04-20 07:00:00,26700.7500,26702.0000,26680.2500,26683.0000,3208
2026-04-20 07:05:00,26682.7500,26704.7500,26682.2500,26703.5000,1890
2026-04-20 07:10:00,26703.2500,26705.5000,26690.0000,26705.0000,1904
2026-04-20 07:15:00,26704.5000,26709.0000,26697.7500,26698.5000,1594
2026-04-20 07:20:00,26699.0000,26699.5000,26688.5000,26691.0000,1637
2026-04-20 07:25:00,26690.7500,26697.0000,26686.0000,26687.7500,1324
2026-04-20 07:30:00,26688.0000,26711.2500,26683.0000,26700.2500,4755
2026-04-20 07:35:00,26700.2500,26708.5000,26687.5000,26703.2500,2516
2026-04-20 07:40:00,26703.2500,26706.0000,26701.2500,26702.2500,237
2026-04-20 07:50:00,26825.5000,26825.5000,26701.2500,26703.2500,6959
2026-04-20 07:55:00,26702.7500,26713.0000,26700.5000,26709.7500,1772
2026-04-20 08:00:00,26710.2500,26726.5000,26702.0000,26708.7500,4021
2026-04-20 08:05:00,26708.2500,26720.0000,26705.5000,26707.5000,2524
2026-04-20 08:10:00,26707.2500,26714.7500,26704.7500,26709.7500,1681
2026-04-20 08:15:00,26710.0000,26724.5000,26702.0000,26721.5000,2846
2026-04-20 08:20:00,26722.0000,26727.5000,26710.2500,26714.7500,2703
2026-04-20 08:25:00,26714.7500,26720.2500,26710.5000,26716.5000,1370
2026-04-20 08:30:00,26717.2500,26728.7500,26716.0000,26726.5000,2976
2026-04-20 08:35:00,26725.7500,26730.0000,26710.0000,26717.5000,2732
2026-04-20 08:40:00,26717.5000,26740.5000,26717.5000,26732.7500,3876
2026-04-20 08:45:00,26732.5000,26759.5000,26732.5000,26756.0000,5783
2026-04-20 08:50:00,26756.0000,26774.7500,26748.7500,26755.5000,7015
2026-04-20 08:55:00,26755.5000,26758.7500,26744.2500,26750.5000,3473
2026-04-20 09:00:00,26750.7500,26763.7500,26748.0000,26761.5000,4530
2026-04-20 09:05:00,26762.2500,26803.0000,26739.0000,26769.7500,15148
2026-04-20 09:10:00,26769.7500,26783.5000,26766.5000,26772.0000,7803
2026-04-20 09:15:00,26773.5000,26780.0000,26765.0000,26766.2500,4635
2026-04-20 09:20:00,26766.0000,26789.0000,26763.2500,26776.2500,6708
2026-04-20 09:25:00,26776.2500,26799.0000,26765.7500,26796.2500,8257
2026-04-20 09:30:00,26796.0000,26826.0000,26747.0000,26811.0000,44155
2026-04-20 09:35:00,26810.5000,26816.7500,26735.0000,26748.2500,39703
2026-04-20 09:40:00,26747.5000,26764.7500,26732.7500,26751.5000,25674
2026-04-20 09:45:00,26750.5000,26770.0000,26716.0000,26731.5000,28663
2026-04-20 09:50:00,26731.0000,26780.2500,26726.2500,26774.0000,29179
2026-04-20 09:55:00,26774.2500,26804.2500,26766.0000,26781.0000,28565
2026-04-20 10:00:00,26781.5000,26788.7500,26739.0000,26751.5000,28341
2026-04-20 10:05:00,26751.5000,26767.5000,26734.2500,26765.2500,19732
2026-04-20 10:10:00,26765.5000,26783.0000,26735.2500,26757.5000,28556
2026-04-20 10:15:00,26757.7500,26757.7500,26716.7500,26736.5000,26056
2026-04-20 10:20:00,26736.2500,26766.0000,26730.0000,26765.7500,18698
2026-04-20 10:25:00,26765.7500,26774.5000,26723.2500,26730.0000,22422
2026-04-20 10:30:00,26729.7500,26739.2500,26706.7500,26728.5000,26127
2026-04-20 10:35:00,26727.2500,26741.7500,26713.0000,26728.7500,18942
2026-04-20 10:40:00,26728.7500,26730.2500,26689.0000,26695.7500,29498
2026-04-20 10:45:00,26696.2500,26721.5000,26684.2500,26714.5000,23093
2026-04-20 10:50:00,26714.7500,26721.0000,26612.2500,26674.0000,55151
2026-04-20 10:55:00,26673.2500,26673.2500,26626.2500,26637.7500,27615
2026-04-20 11:00:00,26637.7500,26661.5000,26595.7500,26605.5000,29735
2026-04-20 11:05:00,26605.2500,26619.7500,26569.0000,26602.7500,31839
2026-04-20 11:10:00,26602.7500,26638.2500,26593.7500,26622.2500,27542
2026-04-20 11:15:00,26621.5000,26649.2500,26606.7500,26637.5000,19866
2026-04-20 11:20:00,26637.7500,26689.2500,26628.2500,26667.2500,32266
2026-04-20 11:25:00,26667.5000,26710.5000,26659.2500,26699.7500,20452
2026-04-20 11:30:00,26700.2500,26700.2500,26651.0000,26658.2500,20841
2026-04-20 11:35:00,26658.2500,26671.2500,26648.5000,26666.2500,13296
2026-04-20 11:40:00,26666.5000,26686.0000,26643.7500,26656.5000,15069
2026-04-20 11:45:00,26656.5000,26673.7500,26645.5000,26654.7500,11923
2026-04-20 11:50:00,26654.5000,26658.5000,26634.0000,26655.2500,14007
2026-04-20 11:55:00,26654.5000,26666.7500,26652.5000,26658.2500,8784
2026-04-20 12:00:00,26658.5000,26666.7500,26639.5000,26646.0000,10100
2026-04-20 12:05:00,26646.2500,26675.5000,26641.7500,26665.5000,11859
2026-04-20 12:10:00,26666.2500,26683.2500,26665.5000,26675.5000,8929
2026-04-20 12:15:00,26675.2500,26681.5000,26650.5000,26679.0000,13402
2026-04-20 12:20:00,26678.2500,26688.0000,26668.7500,26675.0000,11169
2026-04-20 12:25:00,26674.7500,26681.5000,26665.7500,26675.0000,7700
2026-04-20 12:30:00,26675.2500,26697.0000,26675.2500,26689.2500,9039
2026-04-20 12:35:00,26689.0000,26691.5000,26666.0000,26673.7500,10155
2026-04-20 12:40:00,26674.0000,26699.7500,26667.5000,26686.7500,11367
2026-04-20 12:45:00,26686.5000,26696.0000,26678.7500,26684.2500,5883
2026-04-20 12:50:00,26684.0000,26688.2500,26671.5000,26686.2500,7238
2026-04-20 12:55:00,26686.2500,26686.2500,26668.7500,26679.5000,6658
2026-04-20 13:00:00,26679.5000,26692.0000,26660.0000,26672.7500,13168
2026-04-20 13:05:00,26673.2500,26693.0000,26668.5000,26689.5000,7356
2026-04-20 13:10:00,26689.5000,26700.0000,26682.0000,26695.7500,6663
2026-04-20 13:15:00,26695.7500,26712.2500,26690.7500,26709.7500,9735
2026-04-20 13:20:00,26709.2500,26716.7500,26700.2500,26709.5000,8500
2026-04-20 13:25:00,26709.5000,26712.7500,26695.7500,26697.0000,6997
2026-04-20 13:30:00,26697.2500,26698.7500,26684.5000,26690.7500,10267
2026-04-20 13:35:00,26690.2500,26708.5000,26686.0000,26702.7500,10447
2026-04-20 13:40:00,26702.7500,26721.0000,26693.0000,26708.5000,10085
2026-04-20 13:45:00,26708.5000,26722.5000,26707.0000,26720.7500,7346
2026-04-20 13:50:00,26720.7500,26727.0000,26714.2500,26725.5000,6490
2026-04-20 13:55:00,26725.2500,26725.7500,26703.5000,26707.2500,7114
2026-04-20 14:00:00,26707.5000,26715.7500,26701.5000,26709.7500,7531
2026-04-20 14:05:00,26710.0000,26732.2500,26709.0000,26727.5000,9750
2026-04-20 14:10:00,26727.5000,26730.7500,26695.5000,26724.0000,13714
2026-04-20 14:15:00,26724.2500,26736.7500,26717.2500,26730.0000,7384
2026-04-20 14:20:00,26730.0000,26741.2500,26721.7500,26739.7500,8972
2026-04-20 14:25:00,26739.5000,26743.2500,26716.5000,26733.2500,12398
2026-04-20 14:30:00,26733.5000,26738.7500,26719.2500,26731.5000,8642
2026-04-20 14:35:00,26731.2500,26734.5000,26711.7500,26713.0000,8776
2026-04-20 14:40:00,26713.2500,26733.5000,26710.0000,26725.5000,8464
2026-04-20 14:45:00,26725.0000,26738.5000,26720.0000,26735.0000,5807
2026-04-20 14:50:00,26734.7500,26746.2500,26734.7500,26746.0000,7933
2026-04-20 14:55:00,26746.0000,26748.2500,26727.7500,26732.2500,7195
2026-04-20 15:00:00,26732.5000,26740.5000,26726.5000,26731.0000,5868
2026-04-20 15:05:00,26730.7500,26741.7500,26729.0000,26734.2500,6338
2026-04-20 15:10:00,26734.7500,26742.5000,26729.5000,26739.5000,4385
2026-04-20 15:15:00,26739.5000,26742.2500,26731.5000,26737.7500,3730
2026-04-20 15:20:00,26738.0000,26740.5000,26727.5000,26730.2500,4058
2026-04-20 15:25:00,26730.2500,26732.7500,26718.0000,26727.5000,7232
2026-04-20 15:30:00,26727.7500,26738.2500,26722.5000,26723.5000,7036
2026-04-20 15:35:00,26723.7500,26732.0000,26718.5000,26729.7500,5079
2026-04-20 15:40:00,26730.2500,26735.5000,26715.2500,26719.7500,6455
2026-04-20 15:45:00,26720.0000,26725.5000,26714.7500,26724.0000,5119
2026-04-20 15:50:00,26724.0000,26733.0000,26708.2500,26726.7500,13477
2026-04-20 15:55:00,26726.7500,26752.2500,26716.2500,26745.0000,16877
2026-04-20 16:00:00,26745.2500,26753.2500,26736.2500,26749.0000,9297
2026-04-20 16:05:00,26749.0000,26750.0000,26742.7500,26745.0000,2332
2026-04-20 16:10:00,26745.2500,26748.5000,26740.7500,26743.0000,1704
2026-04-20 16:15:00,26742.5000,26743.0000,26734.5000,26739.2500,1889
2026-04-20 16:20:00,26739.2500,26748.5000,26738.2500,26745.2500,1566
2026-04-20 16:25:00,26745.2500,26746.7500,26741.0000,26743.7500,963
2026-04-20 16:30:00,26742.7500,26786.2500,26729.7500,26784.5000,9994
2026-04-20 16:35:00,26784.7500,26810.0000,26781.5000,26798.5000,10971
2026-04-20 16:40:00,26798.5000,26803.7500,26787.2500,26792.0000,3220
2026-04-20 16:45:00,26791.7500,26792.2500,26768.5000,26775.7500,3140
2026-04-20 16:50:00,26775.7500,26784.5000,26775.0000,26778.0000,1851
2026-04-20 16:55:00,26777.7500,26783.2500,26770.2500,26774.2500,1588
2026-04-20 18:05:00,26798.2500,26817.2500,26797.5000,26808.0000,2903
2026-04-20 18:10:00,26808.0000,26811.5000,26800.0000,26803.0000,1392
2026-04-20 18:15:00,26802.7500,26805.7500,26797.7500,26801.7500,1019
2026-04-20 18:20:00,26801.2500,26808.5000,26799.2500,26805.0000,1273
2026-04-20 18:25:00,26805.0000,26806.2500,26795.7500,26800.0000,966
2026-04-20 18:30:00,26800.7500,26807.5000,26794.7500,26805.5000,1393
2026-04-20 18:35:00,26805.5000,26808.5000,26799.5000,26800.5000,833
2026-04-20 18:40:00,26801.0000,26809.0000,26800.7500,26805.7500,754
2026-04-20 18:45:00,26805.7500,26809.0000,26803.2500,26807.7500,706
2026-04-20 18:50:00,26807.0000,26814.2500,26807.0000,26811.7500,979
2026-04-20 18:55:00,26811.5000,26812.5000,26805.0000,26810.5000,1031
2026-04-20 19:00:00,26810.7500,26812.5000,26806.0000,26808.5000,741
2026-04-20 19:05:00,26807.5000,26810.0000,26804.5000,26806.5000,673
