Strategy,Direction,EntryTime,ExitTime,EntryBarIndex,ExitBarIndex,EntryPrice,ExitPrice,BarsHeld,PnL,GrossPoints,NetPoints,GrossCurrency,NetCurrency,TotalCostCurrency,SlippageCostCurrency,SpreadCostCurrency,CommissionCostCurrency,Quantity,MFE,MAE,EntryReason,ExitReason,StopPrice,TargetPrice,RMultiple,RiskPoints,MAEPoints,MFEPoints,MAER,MFER,BestFavorablePrice,WorstAdversePrice,HitHalfR,HitOneR,HitOneAndHalfR,HitTwoR,HitThreeR,HitMinusHalfR,HitMinusOneR,BarsToHalfR,BarsToOneR,BarsToOneAndHalfR,BarsToTwoR,BarsToThreeR,BarsToMinusHalfR,BarsToMinusOneR
TradingBrain.Momentum,Long,2025-10-24 09:35:00,2025-10-24 10:50:00,24814,24829,25971.25,25937.5,15,-33.75,-33.75,-35.12,-67.5,-70.24,2.74,1,0.5,1.24,1,44.25,-46,"Momentum forte long","MACD contra e RSI fraco",25932.60328911,0,-0.87329553,38.64671089,46,44.25,1.19026947,1.14498748,26015.5,25925.25,true,true,false,false,false,true,true,1,2,,,,2,3
TradingBrain.Momentum,Long,2025-10-28 09:00:00,2025-10-28 09:50:00,25011,25021,26511,26511,10,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,48,-17,"Momentum forte long","Stop BE long",26492.43780823,0,0,18.56219177,17,48,0.91584012,2.58590152,26559,26494,true,true,true,true,false,true,false,1,6,6,6,,3,
TradingBrain.Momentum,Long,2025-10-29 09:45:00,2025-10-29 10:05:00,25296,25300,26747,26747,4,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,44.5,-14.75,"Momentum forte long","Stop BE long",26724.75184933,0,0,22.24815067,14.75,44.5,0.66297645,2.00016625,26791.5,26732.25,true,true,true,true,false,true,false,1,2,2,3,,1,
TradingBrain.Momentum,Short,2025-10-30 09:00:00,2025-10-30 09:25:00,25563,25568,26548,26590.25,5,-42.25,-42.25,-43.62,-84.5,-87.24,2.74,1,0.5,1.24,1,1.25,-49.25,"Momentum forte short","Stop short",26588.84243986,0,-1.03446317,40.84243986,49.25,1.25,1.20585352,0.03060542,26546.75,26597.25,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2025-10-30 09:30:00,2025-10-30 09:45:00,25569,25572,26508.5,26508.5,3,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,102,-34.5,"Momentum forte short","Stop BE short",26555.10190814,0,-0,46.60190814,34.5,102,0.74031303,2.18875158,26406.5,26543,true,true,true,true,false,true,false,1,1,1,1,,3,
TradingBrain.Momentum,Short,2025-10-31 09:05:00,2025-10-31 10:35:00,25840,25858,26663.5,26612.5,18,51,51,49.63,102,99.26,2.74,1,0.5,1.24,1,140.75,-15,"Momentum forte short","Chandelier trail short",26688.32757603,0,2.05416751,24.82757603,15,140.75,0.60416691,5.66909955,26522.75,26678.5,true,true,true,true,true,true,false,5,5,5,5,7,1,
TradingBrain.Momentum,Short,2025-11-04 09:00:00,2025-11-04 09:15:00,26043,26046,26158,26214.75,3,-56.75,-56.75,-58.12,-113.5,-116.24,2.74,1,0.5,1.24,1,4.5,-58.5,"Momentum forte short","Stop short",26193.14061741,0,-1.61494032,35.14061741,58.5,4.5,1.66474024,0.12805694,26153.5,26216.5,false,false,false,false,false,true,true,,,,,,2,3
TradingBrain.Momentum,Long,2025-11-04 09:45:00,2025-11-04 10:50:00,26052,26065,26241.5,26271.25,13,29.75,29.75,28.38,59.5,56.76,2.74,1,0.5,1.24,1,117.25,-10.5,"Momentum forte long","MACD contra e RSI fraco",26185.39044085,0,0.53021268,56.10955915,10.5,117.25,0.18713389,2.08966176,26358.75,26231,true,true,true,true,false,false,false,1,1,2,8,,,
TradingBrain.Momentum,Long,2025-11-05 09:00:00,2025-11-05 09:25:00,26319,26324,26030.25,26007,5,-23.25,-23.25,-24.62,-46.5,-49.24,2.74,1,0.5,1.24,1,23.5,-35.75,"Momentum forte long","MACD contra e RSI fraco",25996.32326875,0,-0.68530033,33.92673125,35.75,23.5,1.05374136,0.69266915,26053.75,25994.5,true,false,false,false,false,true,true,1,,,,,5,5
TradingBrain.Momentum,Short,2025-11-05 09:30:00,2025-11-05 09:35:00,26325,26326,25967,26019.75,1,-52.75,-52.75,-54.12,-105.5,-108.24,2.74,1,0.5,1.24,1,14.25,-72,"Momentum forte short","Stop short",26005.18112676,0,-1.38157264,38.18112676,72,14.25,1.88574843,0.37322104,25952.75,26039,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-11-05 09:50:00,2025-11-05 14:50:00,26329,26389,26132.75,26335.25,60,202.5,202.5,201.13,405,402.26,2.74,1,0.5,1.24,1,205,-49.25,"Momentum forte long","Tempo long",26074.50159994,0,3.47649034,58.24840006,49.25,205,0.84551679,3.51940997,26337.75,26083.5,true,true,true,true,true,true,false,3,10,22,23,45,5,
TradingBrain.Momentum,Short,2025-11-06 09:00:00,2025-11-06 10:20:00,26595,26611,26209.75,25994,16,215.75,215.75,214.38,431.5,428.76,2.74,1,0.5,1.24,1,340.5,-3,"Momentum forte short","Chandelier trail short",26234.81202517,0,8.6086419,25.06202517,3,340.5,0.11970302,13.58629231,25869.25,26212.75,true,true,true,true,true,false,false,1,1,1,1,5,,
TradingBrain.Momentum,Short,2025-11-06 10:35:00,2025-11-06 12:45:00,26614,26640,25826,25785.75,26,40.25,40.25,38.88,80.5,77.76,2.74,1,0.5,1.24,1,163.75,-12,"Momentum forte short","MACD contra e RSI forte",25908.53114135,0,0.4876947,82.53114135,12,163.75,0.14539966,1.98409954,25662.25,25838,true,true,true,false,false,false,false,2,10,13,,,,
TradingBrain.Momentum,Short,2025-11-07 09:35:00,2025-11-07 09:50:00,26878,26881,25390.5,25462.75,3,-72.25,-72.25,-73.62,-144.5,-147.24,2.74,1,0.5,1.24,1,8,-88.5,"Momentum forte short","Stop short",25451.48130307,0,-1.18478938,60.98130307,88.5,8,1.4512645,0.13118775,25382.5,25479,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2025-11-07 09:55:00,2025-11-07 12:20:00,26882,26911,25490,25302.25,29,187.75,187.75,186.38,375.5,372.76,2.74,1,0.5,1.24,1,316,-20,"Momentum forte short","Chandelier trail short",25563.088752,0,2.56879472,73.088752,20,316,0.27363992,4.32351068,25174,25510,true,true,true,true,true,false,false,1,1,2,9,15,,
TradingBrain.Momentum,Long,2025-11-11 09:15:00,2025-11-11 09:45:00,27078,27084,26083.75,26047.75,6,-36,-36,-37.37,-72,-74.74,2.74,1,0.5,1.24,1,27.25,-41.25,"Momentum forte long","Stop long",26057.56818388,0,-1.37500011,26.18181612,41.25,27.25,1.57552096,1.04079869,26111,26042.5,true,true,false,false,false,true,true,3,4,,,,2,5
TradingBrain.Momentum,Short,2025-11-11 10:15:00,2025-11-11 11:15:00,27090,27102,26006.5,26023.5,12,-17,-17,-18.37,-34,-36.74,2.74,1,0.5,1.24,1,55.5,-38.25,"Momentum forte short","MACD contra e RSI forte",26054.15768575,0,-0.35671056,47.65768575,38.25,55.5,0.80259877,1.16455508,25951,26044.75,true,true,false,false,false,true,false,3,7,,,,1,
TradingBrain.Momentum,Short,2025-11-12 09:25:00,2025-11-12 10:00:00,27356,27363,26243.25,26089.75,7,153.5,153.5,152.13,307,304.26,2.74,1,0.5,1.24,1,216.75,-2.25,"Momentum forte short","Chandelier trail short",26261.86766455,0,8.24485797,18.61766455,2.25,216.75,0.12085297,11.64216916,26026.5,26245.5,true,true,true,true,true,false,false,1,1,1,1,1,,
TradingBrain.Momentum,Short,2025-11-12 10:05:00,2025-11-12 11:25:00,27364,27380,26118,26047.25,16,70.75,70.75,69.38,141.5,138.76,2.74,1,0.5,1.24,1,156,-6.75,"Momentum forte short","Chandelier trail short",26167.89014863,0,1.41811564,49.89014863,6.75,156,0.13529725,3.12686982,25962,26124.75,true,true,true,true,true,false,false,1,1,3,6,13,,
TradingBrain.Momentum,Short,2025-11-13 09:00:00,2025-11-13 09:55:00,27627,27638,25960.25,25846.25,11,114,114,112.63,228,225.26,2.74,1,0.5,1.24,1,214.5,-8.75,"Momentum forte short","Chandelier trail short",25997.8842218,0,3.02915789,37.6342218,8.75,214.5,0.23250115,5.69959972,25745.75,25969,true,true,true,true,true,false,false,1,1,2,7,7,,
TradingBrain.Momentum,Short,2025-11-13 10:00:00,2025-11-13 10:05:00,27639,27640,25799.75,25904.75,1,-105,-105,-106.37,-210,-212.74,2.74,1,0.5,1.24,1,1.25,-108,"Momentum forte short","Stop short",25873.13343783,0,-1.43084057,73.38343783,108,1.25,1.47172173,0.01703382,25798.5,25907.75,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Short,2025-11-13 10:45:00,2025-11-13 14:25:00,27648,27692,25705.75,25586.75,44,119,119,117.63,238,235.26,2.74,1,0.5,1.24,1,228.25,-37,"Momentum forte short","Chandelier trail short",25790.00871273,0,1.41231685,84.25871273,37,228.25,0.43912373,2.70891867,25477.5,25742.75,true,true,true,true,false,false,false,2,11,29,32,,,
TradingBrain.Momentum,Long,2025-11-14 09:35:00,2025-11-14 13:00:00,27910,27951,25265.5,25605.25,41,339.75,339.75,338.38,679.5,676.76,2.74,1,0.5,1.24,1,493,-23.25,"Momentum forte long","Chandelier trail long",25186.87263472,0,4.32101469,78.62736528,23.25,493,0.29569858,6.27008165,25758.5,25242.25,true,true,true,true,true,false,false,1,2,3,4,12,,
TradingBrain.Momentum,Short,2025-11-18 09:45:00,2025-11-18 11:15:00,28116,28134,25088.5,25013.75,18,74.75,74.75,73.38,149.5,146.76,2.74,1,0.5,1.24,1,243.5,-20.75,"Momentum forte short","Chandelier trail short",25170.99307884,0,0.90613662,82.49307884,20.75,243.5,0.25153625,2.95176278,24845,25109.25,true,true,true,true,false,false,false,1,2,3,3,,,
TradingBrain.Momentum,Long,2025-11-20 09:00:00,2025-11-20 10:05:00,28383,28396,25698.75,25663.5,13,-35.25,-35.25,-36.62,-70.5,-73.24,2.74,1,0.5,1.24,1,66.5,-88.75,"Momentum forte long","MACD contra e RSI fraco",25649.96354113,0,-0.72253656,48.78645887,88.75,66.5,1.81915232,1.36308315,25765.25,25610,true,true,false,false,false,true,true,9,11,,,,2,6
TradingBrain.Momentum,Short,2025-11-20 11:00:00,2025-11-20 13:05:00,28407,28432,25563.75,24977.75,25,586,586,584.63,1172,1169.26,2.74,1,0.5,1.24,1,790.5,-13.75,"Momentum forte short","Chandelier trail short",25643.66376114,0,7.33290477,79.91376114,13.75,790.5,0.17206048,9.89191334,24773.25,25577.5,true,true,true,true,true,false,false,2,2,3,3,6,,
TradingBrain.Momentum,Short,2025-11-21 10:00:00,2025-11-21 11:20:00,28671,28687,24604.5,24590,16,14.5,14.5,13.13,29,26.26,2.74,1,0.5,1.24,1,212.25,-84.75,"Momentum forte short","MACD contra e RSI forte",24720.16454601,0,0.12536253,115.66454601,84.75,212.25,0.73272237,1.83504805,24392.25,24689.25,true,true,true,false,false,true,false,2,6,7,,,1,
TradingBrain.Momentum,Short,2025-11-25 09:00:00,2025-11-25 09:50:00,28863,28873,25326.5,25211.5,10,115,115,113.63,230,227.26,2.74,1,0.5,1.24,1,259.5,-20.5,"Momentum forte short","Chandelier trail short",25368.66578232,0,2.72732993,42.16578232,20.5,259.5,0.4861762,6.15427927,25067,25347,true,true,true,true,true,false,false,6,6,8,8,8,,
TradingBrain.Momentum,Short,2025-11-25 10:00:00,2025-11-25 10:30:00,28875,28881,25153,25273.5,6,-120.5,-120.5,-121.87,-241,-243.74,2.74,1,0.5,1.24,1,24.5,-140.75,"Momentum forte short","Stop short",25242.8032375,0,-1.34182245,89.8032375,140.75,24.5,1.56731543,0.27281867,25128.5,25293.75,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-11-26 09:30:00,2025-11-26 09:55:00,29145,29150,25705.25,25632.25,5,-73,-73,-74.37,-146,-148.74,2.74,1,0.5,1.24,1,41.25,-84.5,"Momentum forte long","Stop long",25666.77099075,0,-1.89713824,38.47900925,84.5,41.25,2.19600249,1.07201305,25746.5,25620.75,true,true,false,false,false,true,true,1,4,,,,1,1
TradingBrain.Momentum,Short,2025-11-26 10:00:00,2025-11-26 10:35:00,29151,29158,25643,25710.75,7,-67.75,-67.75,-69.12,-135.5,-138.24,2.74,1,0.5,1.24,1,35.75,-70.75,"Momentum forte short","Stop short",25699.34694788,0,-1.20237213,56.34694788,70.75,35.75,1.25561371,0.63446205,25607.25,25713.75,true,false,false,false,false,true,true,4,,,,,1,7
TradingBrain.Momentum,Long,2025-11-28 09:00:00,2025-11-28 09:20:00,29514,29518,25849.25,25820,4,-29.25,-29.25,-30.62,-58.5,-61.24,2.74,1,0.5,1.24,1,3.75,-37.5,"Momentum forte long","Stop long",25827.31844015,0,-1.33369447,21.93155985,37.5,3.75,1.7098647,0.17098647,25853,25811.75,false,false,false,false,false,true,true,,,,,,2,4
TradingBrain.Momentum,Long,2025-12-02 09:35:00,2025-12-02 10:25:00,29680,29690,26062,26062,10,0,0,-1.37,0,-2.74,2.74,1,0.5,1.24,1,57.25,-35,"Momentum forte long","Stop BE long",26027.04690242,0,0,34.95309758,35,57.25,1.00134187,1.6379092,26119.25,26027,true,true,true,false,false,true,true,5,5,6,,,1,3
TradingBrain.Momentum,Short,2025-12-03 09:00:00,2025-12-03 10:00:00,29949,29961,25987,25987,12,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,101.25,-51.75,"Momentum forte short","Stop BE short",26019.8143705,0,-0,32.8143705,51.75,101.25,1.57705296,3.08553839,25885.75,26038.75,true,true,true,true,true,true,true,1,1,1,1,2,12,12
TradingBrain.Momentum,Long,2025-12-03 10:30:00,2025-12-03 12:05:00,29967,29986,26042.75,26030.75,19,-12,-12,-13.37,-24,-26.74,2.74,1,0.5,1.24,1,45.25,-56,"Momentum forte long","MACD contra e RSI fraco",25971.54159389,0,-0.16851943,71.20840611,56,45.25,0.78642401,0.63545868,26088,25986.75,true,false,false,false,false,true,false,12,,,,,8,
TradingBrain.Momentum,Long,2025-12-04 09:05:00,2025-12-04 09:30:00,30226,30231,26175.75,26032,5,-143.75,-143.75,-145.12,-287.5,-290.24,2.74,1,0.5,1.24,1,21.75,-150.75,"Momentum forte long","Stop long",26146.36603059,0,-4.89212325,29.38396941,150.75,21.75,5.13034838,0.74019952,26197.5,26025,true,false,false,false,false,true,true,1,,,,,3,5
TradingBrain.Momentum,Short,2025-12-04 09:35:00,2025-12-04 10:35:00,30232,30244,26082,26082,12,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,97,-25.75,"Momentum forte short","Stop BE short",26133.34413291,0,-0,51.34413291,25.75,97,0.50151787,1.88921293,25985,26107.75,true,true,true,false,false,true,false,1,3,10,,,1,
TradingBrain.Momentum,Short,2025-12-09 09:00:00,2025-12-09 09:35:00,30501,30508,26078.5,26078.5,7,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,53.5,-33.25,"Momentum forte short","Stop BE short",26101.77500833,0,-0,23.27500833,33.25,53.5,1.42857092,2.29860283,26025,26111.75,true,true,true,true,false,true,true,2,5,6,6,,6,6
TradingBrain.Momentum,Long,2025-12-09 10:25:00,2025-12-09 12:45:00,30518,30546,26122,26156.75,28,34.75,34.75,33.38,69.5,66.76,2.74,1,0.5,1.24,1,76,-21.5,"Momentum forte long","Chandelier trail long",26077.92896491,0,0.78849975,44.07103509,21.5,76,0.48784876,1.72448865,26198,26100.5,true,true,true,false,false,false,false,3,7,19,,,,
TradingBrain.Momentum,Short,2025-12-10 09:15:00,2025-12-10 09:35:00,30780,30784,26113.75,26087,4,26.75,26.75,25.38,53.5,50.76,2.74,1,0.5,1.24,1,81.75,-18.25,"Momentum forte short","Chandelier trail short",26137.72121404,0,1.11592179,23.97121404,18.25,81.75,0.76132982,3.41034041,26032,26132,true,true,true,true,true,true,false,3,3,3,4,4,2,
TradingBrain.Momentum,Short,2025-12-10 09:40:00,2025-12-10 10:20:00,30785,30793,26108,26112.5,8,-4.5,-4.5,-5.87,-9,-11.74,2.74,1,0.5,1.24,1,55.5,-30,"Momentum forte short","MACD contra e RSI forte",26146.23062303,0,-0.11770669,38.23062303,30,55.5,0.78471125,1.45171581,26052.5,26138,true,true,false,false,false,true,false,2,3,,,,1,
TradingBrain.Momentum,Short,2025-12-10 10:35:00,2025-12-10 11:15:00,30796,30804,26051,26102.5,8,-51.5,-51.5,-52.87,-103,-105.74,2.74,1,0.5,1.24,1,57.75,-54,"Momentum forte short","MACD contra e RSI forte",26097.29932803,0,-1.11232716,46.29932803,54,57.75,1.16632362,1.24731832,25993.25,26105,true,true,false,false,false,true,true,4,5,,,,2,8
TradingBrain.Momentum,Long,2025-12-12 09:00:00,2025-12-12 09:25:00,31053,31058,26079.25,26024.75,5,-54.5,-54.5,-55.87,-109,-111.74,2.74,1,0.5,1.24,1,13.5,-57.75,"Momentum forte long","Stop long",26053.52080586,0,-2.11821636,25.72919414,57.75,13.5,2.24453202,0.5246958,26092.75,26021.5,true,false,false,false,false,true,true,1,,,,,3,3
TradingBrain.Momentum,Short,2025-12-12 09:30:00,2025-12-12 12:10:00,31059,31091,26038.75,25714,32,324.75,324.75,323.38,649.5,646.76,2.74,1,0.5,1.24,1,456,-46.75,"Momentum forte short","Chandelier trail short",26072.69777385,0,9.56616482,33.94777385,46.75,456,1.37711534,13.43239772,25582.75,26085.5,true,true,true,true,true,true,true,2,3,3,3,7,1,1
TradingBrain.Momentum,Short,2025-12-16 09:25:00,2025-12-16 09:35:00,31262,31264,25447,25523.25,2,-76.25,-76.25,-77.62,-152.5,-155.24,2.74,1,0.5,1.24,1,21.75,-119.5,"Momentum forte short","Stop short",25499.65995744,0,-1.44796927,52.65995744,119.5,21.75,2.26927643,0.4130273,25425.25,25566.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-12-16 09:50:00,2025-12-16 10:20:00,31267,31273,25553.25,25445.75,6,-107.5,-107.5,-108.87,-215,-217.74,2.74,1,0.5,1.24,1,70.75,-112.25,"Momentum forte long","Stop long",25470.09731352,0,-1.29280249,83.15268648,112.25,70.75,1.34992632,0.85084443,25624,25441,true,false,false,false,false,true,true,1,,,,,5,6
TradingBrain.Momentum,Short,2025-12-16 10:25:00,2025-12-16 10:55:00,31274,31280,25457,25537.5,6,-80.5,-80.5,-81.87,-161,-163.74,2.74,1,0.5,1.24,1,47.5,-98,"Momentum forte short","MACD contra e RSI forte",25547.71713363,0,-0.88737372,90.71713363,98,47.5,1.08028105,0.52360561,25409.5,25555,true,false,false,false,false,true,true,3,,,,,1,6
TradingBrain.Momentum,Short,2025-12-17 09:30:00,2025-12-17 09:55:00,31539,31544,25615.5,25548.25,5,67.25,67.25,65.88,134.5,131.76,2.74,1,0.5,1.24,1,154.75,-6.25,"Momentum forte short","Chandelier trail short",25653.31683474,0,1.77830854,37.81683474,6.25,154.75,0.16527031,4.09209287,25460.75,25621.75,true,true,true,true,true,false,false,1,1,1,2,3,,
TradingBrain.Momentum,Short,2025-12-17 10:00:00,2025-12-17 15:00:00,31545,31605,25527.75,25167.5,60,360.25,360.25,358.88,720.5,717.76,2.74,1,0.5,1.24,1,390,-34.25,"Momentum forte short","Tempo short",25588.88193192,0,5.89299223,61.13193192,34.25,390,0.56026366,6.37964461,25137.75,25562,true,true,true,true,true,true,false,2,7,7,7,8,1,
TradingBrain.Momentum,Long,2025-12-19 09:10:00,2025-12-19 10:20:00,31811,31825,25554.5,25725.25,14,170.75,170.75,169.38,341.5,338.76,2.74,1,0.5,1.24,1,262,-12.75,"Momentum forte long","Chandelier trail long",25525.98788643,0,5.98868265,28.51211357,12.75,262,0.44717835,9.18907675,25816.5,25541.75,true,true,true,true,true,false,false,1,1,2,4,4,,
TradingBrain.Momentum,Short,2025-12-23 09:00:00,2025-12-23 09:30:00,32013,32019,25846.75,25920.75,6,-74,-74,-75.37,-148,-150.74,2.74,1,0.5,1.24,1,22.25,-106.25,"Momentum forte short","Stop short",25872.26660697,0,-2.9000721,25.51660697,106.25,22.25,4.16395487,0.87198114,25824.5,25953,true,false,false,false,false,true,true,1,,,,,5,6
TradingBrain.Momentum,Long,2025-12-23 09:35:00,2025-12-23 10:00:00,32020,32025,25931,25853.25,5,-77.75,-77.75,-79.12,-155.5,-158.24,2.74,1,0.5,1.24,1,35.75,-88.25,"Momentum forte long","Stop long",25895.34413015,0,-2.18056663,35.65586985,88.25,35.75,2.4750483,1.00263996,25966.75,25842.75,true,true,false,false,false,true,true,2,2,,,,1,4
TradingBrain.Momentum,Short,2025-12-24 09:25:00,2025-12-24 09:30:00,32294,32295,26010.75,26034.25,1,-23.5,-23.5,-24.87,-47,-49.74,2.74,1,0.5,1.24,1,13.5,-32.25,"Momentum forte short","Stop short",26024.55541692,0,-1.70223037,13.80541692,32.25,13.5,2.33603955,0.97787702,25997.25,26043,true,false,false,false,false,true,true,1,,,,,1,1
TradingBrain.Momentum,Short,2025-12-24 09:35:00,2025-12-24 10:00:00,32296,32301,26007,26030.5,5,-23.5,-23.5,-24.87,-47,-49.74,2.74,1,0.5,1.24,1,6.5,-29.5,"Momentum forte short","Stop short",26026.93745133,0,-1.17868626,19.93745133,29.5,6.5,1.47962744,0.3260196,26000.5,26036.5,false,false,false,false,false,true,true,,,,,,1,1
TradingBrain.Momentum,Long,2025-12-24 10:15:00,2025-12-24 13:10:00,32304,32339,26047.25,26077.25,35,30,30,28.63,60,57.26,2.74,1,0.5,1.24,1,60.5,-27.75,"Momentum forte long","Chandelier trail long",26024.56622601,0,1.32253125,22.68377399,27.75,60.5,1.22334141,2.66710469,26107.75,26019.5,true,true,true,true,false,true,true,11,13,15,16,,1,1
TradingBrain.Momentum,Long,2025-12-31 09:00:00,2025-12-31 09:25:00,32448,32453,25926.25,25894,5,-32.25,-32.25,-33.62,-64.5,-67.24,2.74,1,0.5,1.24,1,3,-35.25,"Momentum forte long","Stop long",25906.96252712,0,-1.67206975,19.28747288,35.25,3,1.82761112,0.15554137,25929.25,25891,false,false,false,false,false,true,true,,,,,,2,5
TradingBrain.Momentum,Short,2025-12-31 09:35:00,2025-12-31 11:25:00,32455,32477,25846.5,25811.5,22,35,35,33.63,70,67.26,2.74,1,0.5,1.24,1,88.5,-4.5,"Momentum forte short","Chandelier trail short",25874.85410875,0,1.234389,28.35410875,4.5,88.5,0.15870716,3.12124076,25758,25851,true,true,true,true,true,false,false,1,2,2,8,16,,
TradingBrain.Momentum,Long,2026-01-07 09:30:00,2026-01-07 13:05:00,32658,32701,26037.5,26177.5,43,140,140,138.63,280,277.26,2.74,1,0.5,1.24,1,176,-24.75,"Momentum forte long","Chandelier trail long",26013.85414928,0,5.92070049,23.64585072,24.75,176,1.04669527,7.44316633,26213.5,26012.75,true,true,true,true,true,true,true,1,2,2,3,13,1,1
TradingBrain.Momentum,Long,2026-01-09 09:00:00,2026-01-09 09:10:00,32928,32930,26026.25,25984,2,-42.25,-42.25,-43.62,-84.5,-87.24,2.74,1,0.5,1.24,1,0.75,-58,"Momentum forte long","Stop long",25999.12439672,0,-1.55756904,27.12560328,58,0.75,2.13820129,0.02764915,26027,25968.25,false,false,false,false,false,true,true,,,,,,1,2
TradingBrain.Momentum,Short,2026-01-09 09:15:00,2026-01-09 09:35:00,32931,32935,25949.5,25949.5,4,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,85.75,-57,"Momentum forte short","Stop BE short",25983.06029534,0,-0,33.56029534,57,85.75,1.69843559,2.55510266,25863.75,26006.5,true,true,true,true,false,true,true,1,1,3,3,,4,4
TradingBrain.Momentum,Short,2026-01-09 09:45:00,2026-01-09 10:10:00,32937,32942,25921.25,25921.25,5,-0,-0,-1.37,-0,-2.74,2.74,1,0.5,1.24,1,90,-54,"Momentum forte short","Stop BE short",25979.57106374,0,-0,58.32106374,54,90,0.92590904,1.54318173,25831.25,25975.25,true,true,true,false,false,true,false,4,4,4,,,1,
TradingBrain.Momentum,Long,2026-01-09 10:25:00,2026-01-09 10:45:00,32945,32949,26069.5,25988,4,-81.5,-81.5,-82.87,-163,-165.74,2.74,1,0.5,1.24,1,25,-93,"Momentum forte long","Stop long",25990.32319567,0,-1.02934187,79.17680433,93,25,1.17458643,0.31574904,26094.5,25976.5,false,false,false,false,false,true,true,,,,,,3,4
TradingBrain.Momentum,Short,2026-01-13 10:00:00,2026-01-13 11:10:00,33144,33158,26145.75,26118.75,14,27,27,25.63,54,51.26,2.74,1,0.5,1.24,1,124.25,-27.5,"Momentum forte short","MACD contra e RSI forte",26202.72009411,0,0.47393287,56.97009411,27.5,124.25,0.4827094,2.18096884,26021.5,26173.25,true,true,true,true,false,false,false,2,3,4,5,,,
TradingBrain.Momentum,Short,2026-01-14 09:35:00,2026-01-14 11:20:00,33415,33436,25911.75,25780,21,131.75,131.75,130.38,263.5,260.76,2.74,1,0.5,1.24,1,226.75,-16.5,"Momentum forte short","Chandelier trail short",25962.7991406,0,2.58084658,51.0491406,16.5,226.75,0.32321798,4.44179858,25685,25928.25,true,true,true,true,true,false,false,1,1,2,4,5,,
TradingBrain.Momentum,Long,2026-01-15 09:00:00,2026-01-15 09:55:00,33684,33695,26129.5,26079.5,11,-50,-50,-51.37,-100,-102.74,2.74,1,0.5,1.24,1,40.25,-71.25,"Momentum forte long","MACD contra e RSI fraco",26103.92102372,0,-1.9547303,25.57897628,71.25,40.25,2.78549068,1.57355789,26169.75,26058.25,true,true,true,false,false,true,true,4,5,5,,,2,6
TradingBrain.Momentum,Short,2026-01-15 10:25:00,2026-01-15 11:05:00,33701,33709,26078.25,26119.25,8,-41,-41,-42.37,-82,-84.74,2.74,1,0.5,1.24,1,59.25,-63,"Momentum forte short","MACD contra e RSI forte",26135.74449221,0,-0.71311179,57.49449221,63,59.25,1.09575713,1.03053349,26019,26141.25,true,true,false,false,false,true,true,4,5,,,,1,2
TradingBrain.Momentum,Long,2026-01-16 09:15:00,2026-01-16 09:45:00,33963,33969,26066.75,26036.5,6,-30.25,-30.25,-31.62,-60.5,-63.24,2.74,1,0.5,1.24,1,40,-44.25,"Momentum forte long","MACD contra e RSI fraco",26043.75585964,0,-1.31555255,22.99414036,44.25,40,1.92440332,1.73957362,26106.75,26022.5,true,true,true,false,false,true,true,2,2,3,,,2,5
TradingBrain.Momentum,Short,2026-01-16 09:50:00,2026-01-16 10:55:00,33970,33983,26001,25896.25,13,104.75,104.75,103.38,209.5,206.76,2.74,1,0.5,1.24,1,195.25,-1.75,"Momentum forte short","Chandelier trail short",26041.97856077,0,2.55621471,40.97856077,1.75,195.25,0.04270526,4.76468662,25805.75,26002.75,true,true,true,true,true,false,false,1,1,2,5,8,,
TradingBrain.Momentum,Long,2026-01-21 09:00:00,2026-01-21 09:30:00,34164,34170,25336.25,25378.75,6,42.5,42.5,41.13,85,82.26,2.74,1,0.5,1.24,1,136.25,-12.25,"Momentum forte long","Chandelier trail long",25290.82440245,0,0.93559584,45.42559755,12.25,136.25,0.26967174,2.99941019,25472.5,25324,true,true,true,true,false,false,false,1,2,2,2,,,
TradingBrain.Momentum,Long,2026-01-21 09:35:00,2026-01-21 11:30:00,34171,34194,25401.75,25634.5,23,232.75,232.75,231.38,465.5,462.76,2.74,1,0.5,1.24,1,310.25,-57.75,"Momentum forte long","Chandelier trail long",25330.55181142,0,3.26904384,71.19818858,57.75,310.25,0.81111614,4.35755468,25712,25344,true,true,true,true,true,true,false,2,3,4,4,11,1,
