Strategy,RegimeFilter,Score,Trades,WinRate,ProfitFactor,Expectancy,GrossPnL,TotalCosts,NetPnL,NetProfitFactor,NetExpectancy,GrossCurrency,NetCurrency,MaxDrawdown,ReturnToDrawdown,VolMinAtr,VolMinVolume,UseSqueeze,SqueezeRatio,VolRangeMultiplier,VolExpansionMode,VwapMinDistance,RsiLongMax,RsiShortMin,VolTrailingMode,AtrChandelier,MaxBarsWithoutProfit,MinProfitAtrRatio,RangeCompression,RangeTargetRatio,MomentumMacdAtr,MomentumVolume,EmaVolume,AtrStop,TrailingBars,EmaTrailingOffset,TrendAtrStop,TrendTimeExitBars,BeActivationR,ChandelierActivationR,ChandelierTrailMultiplier,OrbAtrStop,OrbRangeStart,OrbRangeEnd,OrbMinWindowBars,OrbMinRangeAtrRatio,OrbBreakoutBuffer,OrbRequireVolume,OrbVolumeRatio,VwapReversionBand,RsiOversold,RsiOverbought,VwapReversionVolumeRatio,BbStdDev,BbFadeRsiOversold,BbFadeRsiOverbought,BbFadeTargetRatio,SessionBreakoutAtrBuffer,SessionMinRangeAtrRatio,SrsRefCandle,SrsBuffer,SrsStop,SrsTarget,SrsAntiMode,IbTargetMultiplier,IbUseHalfRangeStop,IbMinRangeRatio,IbMaxRangeRatio,IbRequireVolume
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,337.02966136,52,34.61538462,3.07188161,42.40384615,2205,142.48,2133.76,2.92086998,41.03384615,4410,4267.52,338.25,6.30823356,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,1,1.5,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,334.75572037,50,40,2.81194763,55.355,2767.75,137,2699.25,2.72080199,53.985,5535.5,5398.5,806.5,3.34686919,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,334.3141738,51,47.05882353,2.51523782,52.15686275,2660,139.74,2590.13,2.44498993,50.78686275,5320,5180.26,455.25,5.68946733,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1.25,1.25,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,333.7228792,50,48,2.66040289,55.225,2761.25,137,2692.75,2.58525744,53.855,5522.5,5385.5,667,4.03710645,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1.25,0.75,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,332.33067356,51,41.17647059,2.77315876,53.10784314,2708.5,139.74,2638.63,2.68215606,51.73784314,5417,5277.26,667,3.95596702,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,330.52190092,51,33.33333333,2.94903864,51.18137255,2610.25,139.74,2540.38,2.83311084,49.81137255,5220.5,5080.76,696.25,3.64866068,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.6,60,1,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,330.48815659,51,45.09803922,2.43933775,53.26960784,2716.75,139.74,2646.88,2.37438858,51.89960784,5433.5,5293.76,470.25,5.6286656,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2.5,60,1,1.5,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,330.24604116,51,35.29411765,2.97707465,51.15196078,2608.75,139.74,2538.88,2.86038059,49.78196078,5217.5,5077.76,722.25,3.51523711,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,0.75,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,329.54033643,52,34.61538462,3.21915285,40.55288462,2108.75,142.48,2037.51,3.04398945,39.18288462,4217.5,4075.02,338.25,6.02368071,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0.75,1,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,327.00565345,52,38.46153846,3.04087385,41.76923077,2172,142.48,2100.76,2.89583879,40.39923077,4344,4201.52,338.25,6.21067258,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,1,1,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,326.62208625,48,50,2.70787897,57.91666667,2780,131.52,2714.24,2.63446403,56.54666667,5560,5428.48,913.25,2.97206679,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,325.61525952,48,43.75,2.80410137,56.359375,2705.25,131.52,2639.49,2.71786995,54.989375,5410.5,5278.98,913.25,2.89021626,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0.75,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,323.1787867,51,37.25490196,2.79169492,51.81862745,2642.75,139.74,2572.88,2.69397698,50.44862745,5285.5,5145.76,667,3.8573913,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.6,60,1.25,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,322.8540829,51,33.33333333,2.92589136,50.57352941,2579.25,139.74,2509.38,2.81074158,49.20352941,5158.5,5018.76,696.25,3.60413645,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.6,60,1,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,320.75595544,52,34.61538462,3.19100237,40.03846154,2082,142.48,2010.76,3.01715438,38.66846154,4164,4021.52,338.25,5.94459719,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0.75,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,319.36111876,51,31.37254902,3.47926394,44.25,2256.75,139.74,2186.88,3.28227927,42.88,4513.5,4373.76,678.5,3.2231098,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0.75,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,318.68970027,51,45.09803922,2.39461708,52.57843137,2681.5,139.74,2611.63,2.3317101,51.20843137,5363,5223.26,470.25,5.55370548,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2.5,60,1.25,1.5,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,318.58857038,52,38.46153846,3.01573878,41.25480769,2145.25,142.48,2074.01,2.87169815,39.88480769,4290.5,4148.02,338.25,6.13158906,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,1,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,318.35403994,50,44,2.59635455,54.3,2715,137,2646.5,2.52175538,52.93,5430,5293,667,3.96776612,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1.25,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1.5,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1.25,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,0.75,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1.5,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,0.75,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,1.25,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,316.73735273,45,33.33333333,2.9123855,53.35555556,2401,123.3,2339.35,2.80421873,51.98555556,4802,4678.7,762.75,3.06699443,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0,0.75,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,314.32903446,51,41.17647059,2.79718212,50.64705882,2583,139.74,2513.13,2.69995603,49.27705882,5166,5026.26,667,3.76781109,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.6,60,1.25,0.75,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,314.30221862,51,37.25490196,2.93584326,49.40196078,2519.5,139.74,2449.63,2.82082596,48.03196078,5039,4899.26,696.25,3.51831957,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.6,60,1,0.75,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,312.83944432,51,41.17647059,2.61489396,49.64215686,2531.75,139.74,2461.88,2.53021102,48.27215686,5063.5,4923.76,499.75,4.92622311,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2.5,60,0.75,1.25,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,311.65044581,47,46.80851064,2.6475899,57.2712766,2691.75,128.78,2627.36,2.57515588,55.9012766,5383.5,5254.72,913.25,2.87693403,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,311.02690796,46,47.82608696,2.66487851,57.34782609,2638,126.04,2574.98,2.59206865,55.97782609,5276,5149.96,913.25,2.81957843,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1.25,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,310.1268421,49,51.02040816,2.62509599,53.98469388,2645.25,134.26,2578.12,2.55249514,52.61469388,5290.5,5156.24,717.75,3.59194706,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,0.75,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,309.73489023,50,46,2.5171596,54.375,2718.75,137,2650.25,2.44902378,53.005,5437.5,5300.5,667,3.97338831,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2.5,60,1,1.5,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,306.71531399,49,42.85714286,2.59385565,55.32142857,2710.75,134.26,2643.62,2.52009936,53.95142857,5421.5,5287.24,806.5,3.27789213,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1.25,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,301.52761394,51,29.41176471,3.3657494,43.40686275,2213.75,139.74,2143.88,3.17637325,42.03686275,4427.5,4287.76,678.5,3.15973471,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,0.75,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,300.38656128,50,44,2.54902249,52.69,2634.5,137,2566,2.47546734,51.32,5269,5132,667,3.84707646,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2,60,1.25,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,298.70248428,50,46,2.46860036,53.67,2683.5,137,2615,2.40271639,52.3,5367,5230,667,3.92053973,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2.5,60,1.25,1.5,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,298.65029445,51,35.29411765,3.22821577,44.75,2282.25,139.74,2212.38,3.06868887,43.38,4564.5,4424.76,719.75,3.0738173,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,1,1.25,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,285.86095552,47,44.68085106,2.57368018,54.70212766,2571,128.78,2506.61,2.50153052,53.33212766,5142,5013.22,913.25,2.74471393,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,1,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,282.96530327,51,33.33333333,3.13312693,43.90686275,2239.25,139.74,2169.38,2.97876552,42.53686275,4478.5,4338.76,719.75,3.01407433,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,1.2,60,1,1.5,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,281.14757915,50,42,2.6547801,48.725,2436.25,137,2367.75,2.56599294,47.355,4872.5,4735.5,667,3.54985007,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,2.5,60,0.75,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,272.30041091,44,45.45454545,2.38037983,57.40340909,2525.75,120.56,2465.47,2.32364989,56.03340909,5051.5,4930.94,930.25,2.65033056,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,1,2.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,272.30041091,44,45.45454545,2.38037983,57.40340909,2525.75,120.56,2465.47,2.32364989,56.03340909,5051.5,4930.94,930.25,2.65033056,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,1,2,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
TradingBrain.Trend,Trend|Breakout|WideIbBreakout|IntradayExpansion,272.30041091,44,45.45454545,2.38037983,57.40340909,2525.75,120.56,2465.47,2.32364989,56.03340909,5051.5,4930.94,930.25,2.65033056,1.2,1.5,False,0.95,1.5,Atr,0.001,70,30,VwapEmaChandelier,3,5,1,1.05,1,0.1,1.2,1.1,1.5,3,0,3,60,0,1,1.5,2,93000,100000,2,0.3,0.05,False,1.1,0.002,35,65,1.1,2,35,65,1,0.1,0.5,2,0.1,1.5,2,False,1,False,0,10,False
